solver,dataset,seed,timestamp,instance,V,E,first_lb,best_lb,first_ub,best_ub,gap,status,gap_10s,gap_60s,gap_300s,gap_600s,gap_1800s,gap_3600s,n_rounds
fast-v19,T2,1,20260419230905,T2_200_500_7.wclq,200,500,381,381,381,381,0.0,OPT,-1,-1,-1,-1,-1,-1,1
fast-v19,T2,1,20260419230905,T2_200_500_8.wclq,200,500,356,357,359,359,0.005602,OK,0.005602,0.005602,0.005602,0.005602,0.005602,-1,133
fast-v19,T2,1,20260419230905,T2_200_500_9.wclq,200,500,456,459,460,460,0.002179,OK,0.002179,0.002179,0.002179,0.002179,0.002179,-1,56
fast-v19,T2,1,20260419230905,T2_200_750_0.wclq,200,750,564,567,576,572,0.008818,OK,0.008818,0.008818,0.008818,0.008818,0.008818,-1,57
fast-v19,T2,1,20260419230905,T2_200_750_1.wclq,200,750,424,431,468,463,0.074246,OK,0.074246,0.074246,0.074246,0.074246,-1,-1,39
fast-v19,T2,1,20260419230905,T2_200_750_2.wclq,200,750,466,466,489,481,0.032189,OK,0.032189,0.032189,0.032189,0.032189,-1,-1,45
fast-v19,T2,1,20260419230905,T2_200_750_3.wclq,200,750,476,483,509,495,0.024845,OK,0.024845,0.024845,0.024845,0.024845,-1,-1,56
fast-v19,T2,1,20260419230905,T2_200_750_4.wclq,200,750,515,519,537,530,0.021195,OK,0.021195,0.021195,0.021195,0.021195,-1,-1,14
fast-v19,T2,1,20260419230905,T2_200_750_5.wclq,200,750,470,474,494,485,0.023207,OK,0.023207,0.023207,0.023207,0.023207,0.023207,-1,55
fast-v19,T2,1,20260419230905,T2_200_750_6.wclq,200,750,435,438,443,443,0.011416,OK,0.011416,0.011416,0.011416,0.011416,0.011416,-1,65
fast-v19,T2,1,20260419230905,T2_200_750_7.wclq,200,750,442,446,458,449,0.006726,OK,0.006726,0.006726,0.006726,0.006726,-1,-1,118
fast-v19,T2,1,20260419230905,T2_200_750_8.wclq,0,0,443,448,459,459,0.024554,OK,0.026846,0.024554,0.024554,0.024554,-1,-1,125
fast-v19,T2,1,20260419230905,T2_200_750_9.wclq,200,750,556,570,594,594,0.042105,OK,0.042105,0.042105,0.042105,0.042105,-1,-1,83
fast-v19,T2,1,20260419230905,T2_250_1000_0.wclq,250,1000,655,665,704,695,0.045113,OK,0.045113,0.045113,0.045113,0.045113,-1,-1,40
fast-v19,T2,1,20260419230905,T2_250_1000_1.wclq,250,1000,647,656,682,681,0.03811,OK,0.03811,0.03811,0.03811,0.03811,-1,-1,46
fast-v19,T2,1,20260419230905,T2_250_1000_2.wclq,250,1000,661,664,681,675,0.016566,OK,0.025602,0.025602,0.025602,0.025602,-1,-1,45
fast-v19,T2,1,20260419230905,T2_250_1000_3.wclq,250,1000,712,720,785,749,0.040278,OK,0.040278,0.040278,0.040278,0.040278,-1,-1,52
fast-v19,T2,1,20260419230905,T2_250_1000_4.wclq,250,1000,609,615,623,618,0.004878,OK,0.004878,0.004878,0.004878,0.004878,0.004878,-1,66
fast-v19,T2,1,20260419230905,T2_250_1000_5.wclq,250,1000,595,599,614,603,0.006678,OK,0.006678,0.006678,0.006678,0.006678,0.006678,-1,72
fast-v19,T2,1,20260419230905,T2_250_1000_6.wclq,250,1000,612,616,622,622,0.00974,OK,0.00974,0.00974,0.00974,0.00974,-1,-1,69
fast-v19,T2,1,20260419230905,T2_250_1000_7.wclq,250,1000,574,575,590,587,0.02087,OK,0.02087,0.02087,0.02087,0.02087,-1,-1,42
fast-v19,T2,1,20260419230905,T2_250_1000_8.wclq,250,1000,682,689,711,707,0.026125,OK,0.026125,0.026125,0.026125,0.026125,-1,-1,46
fast-v19,T2,1,20260419230905,T2_250_1000_9.wclq,250,1000,725,736,770,749,0.017663,OK,0.017663,0.017663,0.017663,0.017663,-1,-1,36
fast-v19,T2,1,20260419230905,T2_250_2000_0.wclq,250,2000,987,1029,1143,1113,0.081633,OK,0.081633,0.081633,0.081633,0.081633,-1,-1,22
fast-v19,T2,1,20260419230905,T2_250_2000_1.wclq,250,2000,811,857,997,956,0.115519,OK,0.115519,0.115519,0.115519,0.115519,-1,-1,34
fast-v19,T2,1,20260419230905,T2_250_2000_2.wclq,250,2000,936,960,1069,1044,0.0875,OK,0.08977,0.08977,0.08977,0.0875,-1,-1,25
fast-v19,T2,1,20260419230905,T2_250_2000_3.wclq,250,2000,1003,1068,1224,1183,0.107678,OK,0.107678,0.107678,0.107678,0.107678,-1,-1,21
fast-v19,T2,1,20260419230905,T2_250_2000_4.wclq,250,2000,850,868,906,905,0.042627,OK,0.043829,0.043829,0.043829,0.043829,-1,-1,35
fast-v19,T2,1,20260419230905,T2_250_2000_5.wclq,250,2000,715,756,851,834,0.103175,OK,0.103175,0.103175,0.103175,0.103175,-1,-1,26
fast-v19,T2,1,20260419230905,T2_250_2000_6.wclq,250,2000,809,858,913,904,0.053613,OK,0.053613,0.053613,0.053613,0.053613,-1,-1,31
fast-v19,T2,1,20260419230905,T2_250_2000_7.wclq,250,2000,820,839,918,900,0.072706,OK,0.072706,0.072706,0.072706,0.072706,-1,-1,35
fast-v19,T2,1,20260419230905,T2_250_2000_8.wclq,250,2000,1019,1049,1183,1163,0.108675,OK,0.113985,0.113985,0.113985,0.113985,-1,-1,27
fast-v19,T2,1,20260419230905,T2_250_2000_9.wclq,250,2000,942,978,1073,1068,0.092025,OK,0.092025,0.092025,0.092025,0.092025,-1,-1,26
fast-v19,T2,1,20260419230905,T2_250_250_0.wclq,250,250,317,317,317,317,0.0,OPT,-1,-1,-1,-1,-1,-1,1
fast-v19,T2,1,20260419230905,T2_250_250_1.wclq,250,250,294,294,294,294,0.0,OPT,-1,-1,-1,-1,-1,-1,1
fast-v19,T2,1,20260419230905,T2_250_250_2.wclq,0,0,304,304,306,305,0.003289,OK,0.003289,0.003289,0.003289,0.003289,0.003289,-1,220
fast-v19,T2,1,20260419230905,T2_250_250_3.wclq,250,250,313,313,314,313,0.0,OPT,-1,-1,-1,-1,-1,-1,1
fast-v19,T2,1,20260419230905,T2_250_250_4.wclq,250,250,332,332,332,332,0.0,OPT,-1,-1,-1,-1,-1,-1,1
fast-v19,T2,1,20260419230905,T2_250_250_5.wclq,250,250,284,284,284,284,0.0,OPT,-1,-1,-1,-1,-1,-1,1
fast-v19,T2,1,20260419230905,T2_250_250_6.wclq,250,250,283,283,283,283,0.0,OPT,-1,-1,-1,-1,-1,-1,1
fast-v19,T2,1,20260419230905,T2_250_250_7.wclq,250,250,295,295,296,295,0.0,OPT,-1,-1,-1,-1,-1,-1,1
fast-v19,T2,1,20260419230905,T2_250_250_8.wclq,250,250,306,306,306,306,0.0,OPT,-1,-1,-1,-1,-1,-1,1
fast-v19,T2,1,20260419230905,T2_250_250_9.wclq,0,0,330,330,331,331,0.00303,OK,0.00303,0.00303,0.00303,0.00303,0.00303,-1,220
fast-v19,T2,1,20260419230905,T2_250_3000_0.wclq,250,3000,1050,1129,1352,1330,0.178034,OK,0.178034,0.178034,0.178034,0.178034,-1,-1,23
fast-v19,T2,1,20260419230905,T2_250_3000_1.wclq,250,3000,981,1043,1264,1222,0.17162,OK,0.181818,0.181818,0.181818,0.181818,-1,-1,28
fast-v19,T2,1,20260419230905,T2_250_3000_2.wclq,250,3000,1014,1074,1226,1194,0.111732,OK,0.111732,0.111732,0.111732,0.111732,-1,-1,29
fast-v19,T2,1,20260419230905,T2_250_3000_3.wclq,250,3000,1255,1302,1500,1479,0.135945,OK,0.138249,0.138249,0.138249,0.138249,-1,-1,21
fast-v19,T2,1,20260419230905,T2_250_3000_4.wclq,250,3000,1012,1029,1104,1104,0.072886,OK,0.072886,0.072886,0.072886,0.072886,-1,-1,36
fast-v19,T2,2,20260419231307,T2_200_500_0.wclq,200,500,472,480,493,487,0.014583,OK,0.014583,0.014583,0.014583,0.014583,-1,-1,50
fast-v19,T2,2,20260419231307,T2_200_500_1.wclq,200,500,334,334,337,335,0.002994,OK,0.002994,0.002994,-1,-1,-1,-1,80
fast-v19,T2,2,20260419231307,T2_200_500_2.wclq,200,500,343,344,349,347,0.008721,OK,0.011662,-1,-1,-1,-1,-1,21
fast-v19,T2,2,20260419231307,T2_200_500_3.wclq,200,500,408,410,426,419,0.021951,OK,0.021951,0.021951,0.021951,0.021951,-1,-1,36
fast-v19,T2,2,20260419231307,T2_200_500_4.wclq,200,500,399,399,399,399,0.0,OPT,-1,-1,-1,-1,-1,-1,1
fast-v19,T2,2,20260419231307,T2_200_500_5.wclq,0,0,342,344,347,347,0.008721,OK,0.008721,0.008721,0.008721,0.008721,0.008721,-1,164
fast-v19,T2,2,20260419231307,T2_200_500_6.wclq,200,500,333,333,333,333,0.0,OPT,-1,-1,-1,-1,-1,-1,1
fast-v19,T2,2,20260419231307,T2_200_500_7.wclq,200,500,381,381,381,381,0.0,OPT,-1,-1,-1,-1,-1,-1,1
fast-v19,T2,2,20260419231307,T2_200_500_8.wclq,200,500,356,357,359,359,0.005602,OK,0.005602,0.005602,0.005602,-1,-1,-1,100
fast-v19,T2,2,20260419231307,T2_200_500_9.wclq,200,500,456,459,460,460,0.002179,OK,0.002179,0.002179,0.002179,0.002179,-1,-1,48
fast-v19,T2,2,20260419231307,T2_200_750_0.wclq,200,750,564,568,576,572,0.007042,OK,0.007042,0.007042,0.007042,0.007042,0.007042,-1,58
fast-v19,T2,2,20260419231307,T2_200_750_1.wclq,200,750,424,432,468,463,0.071759,OK,0.071759,0.071759,0.071759,0.071759,-1,-1,19
fast-v19,T2,2,20260419231307,T2_200_750_2.wclq,200,750,466,467,489,481,0.029979,OK,0.032189,0.032189,0.032189,0.032189,-1,-1,50
fast-v19,T2,2,20260419231307,T2_200_750_3.wclq,200,750,476,482,509,495,0.026971,OK,0.026971,0.026971,0.026971,0.026971,-1,-1,26
fast-v19,T2,2,20260419231307,T2_200_750_4.wclq,200,750,515,519,537,530,0.021195,OK,0.021195,0.021195,0.021195,0.021195,-1,-1,26
fast-v19,T2,2,20260419231307,T2_200_750_5.wclq,200,750,470,475,494,485,0.021053,OK,0.021053,0.021053,0.021053,0.021053,0.021053,-1,59
fast-v19,T2,2,20260419231307,T2_200_750_6.wclq,200,750,435,438,443,443,0.011416,OK,0.011416,0.011416,0.011416,0.011416,0.011416,-1,60
fast-v19,T2,2,20260419231307,T2_200_750_7.wclq,200,750,442,446,458,449,0.006726,OK,0.006726,0.006726,0.006726,0.006726,-1,-1,123
fast-v19,T2,2,20260419231307,T2_200_750_8.wclq,0,0,443,448,459,459,0.024554,OK,0.024554,0.024554,0.024554,0.024554,-1,-1,118
fast-v19,T2,2,20260419231307,T2_200_750_9.wclq,200,750,556,571,594,594,0.04028,OK,0.04028,0.04028,0.04028,0.04028,-1,-1,53
fast-v19,T2,2,20260419231307,T2_250_1000_0.wclq,250,1000,655,663,704,695,0.048265,OK,0.048265,0.048265,0.048265,0.048265,-1,-1,34
fast-v19,T2,2,20260419231307,T2_250_1000_1.wclq,250,1000,647,656,682,681,0.03811,OK,0.03811,0.03811,0.03811,0.03811,0.03811,-1,63
fast-v19,T2,2,20260419231307,T2_250_1000_2.wclq,250,1000,661,664,681,675,0.016566,OK,0.025602,0.025602,0.025602,0.025602,-1,-1,46
fast-v19,T2,2,20260419231307,T2_250_1000_3.wclq,250,1000,712,720,785,749,0.040278,OK,0.040278,0.040278,0.040278,0.040278,-1,-1,50
fast-v19,T2,2,20260419231307,T2_250_1000_4.wclq,250,1000,609,615,623,618,0.004878,OK,0.004878,0.004878,0.004878,0.004878,0.004878,-1,63
fast-v19,T2,2,20260419231307,T2_250_1000_5.wclq,250,1000,595,599,614,603,0.006678,OK,0.006678,0.006678,0.006678,0.006678,0.006678,-1,71
fast-v19,T2,2,20260419231307,T2_250_1000_6.wclq,250,1000,612,616,622,622,0.00974,OK,0.00974,0.00974,0.00974,0.00974,-1,-1,47
fast-v19,T2,2,20260419231307,T2_250_1000_7.wclq,250,1000,574,575,590,587,0.02087,OK,0.02087,0.02087,0.02087,0.02087,-1,-1,41
fast-v19,T2,2,20260419231307,T2_250_1000_8.wclq,250,1000,682,690,711,707,0.024638,OK,0.024638,0.024638,0.024638,0.024638,-1,-1,38
fast-v19,T2,2,20260419231307,T2_250_1000_9.wclq,250,1000,725,733,770,749,0.021828,OK,0.023224,0.023224,0.023224,0.023224,-1,-1,38
fast-v19,T2,2,20260419231307,T2_250_2000_0.wclq,250,2000,987,1029,1143,1113,0.081633,OK,0.081633,0.081633,0.081633,0.081633,-1,-1,23
fast-v19,T2,2,20260419231307,T2_250_2000_1.wclq,250,2000,811,858,997,956,0.114219,OK,0.114219,0.114219,0.114219,0.114219,-1,-1,29
fast-v19,T2,2,20260419231307,T2_250_2000_2.wclq,250,2000,936,959,1069,1044,0.088634,OK,0.088634,0.088634,0.088634,0.088634,-1,-1,32
fast-v19,T2,2,20260419231307,T2_250_2000_3.wclq,250,2000,1003,1062,1224,1183,0.113936,OK,0.113936,0.113936,0.113936,0.113936,-1,-1,41
fast-v19,T2,2,20260419231307,T2_250_2000_4.wclq,250,2000,850,866,906,905,0.045035,OK,0.045035,0.045035,0.045035,0.045035,-1,-1,26
fast-v19,T2,2,20260419231307,T2_250_2000_5.wclq,250,2000,715,760,851,834,0.097368,OK,0.097368,0.097368,0.097368,0.097368,-1,-1,28
fast-v19,T2,2,20260419231307,T2_250_2000_6.wclq,250,2000,809,858,913,904,0.053613,OK,0.059789,0.059789,0.059789,0.059789,-1,-1,31
fast-v19,T2,2,20260419231307,T2_250_2000_7.wclq,250,2000,820,839,918,900,0.072706,OK,0.076281,0.076281,0.076281,0.072706,-1,-1,18
fast-v19,T2,2,20260419231307,T2_250_2000_8.wclq,250,2000,1019,1047,1183,1163,0.110793,OK,0.110793,0.110793,0.110793,0.110793,-1,-1,28
fast-v19,T2,2,20260419231307,T2_250_2000_9.wclq,250,2000,942,978,1073,1068,0.092025,OK,0.092025,0.092025,0.092025,0.092025,-1,-1,18
fast-v19,T2,2,20260419231307,T2_250_250_0.wclq,250,250,317,317,317,317,0.0,OPT,-1,-1,-1,-1,-1,-1,1
fast-v19,T2,2,20260419231307,T2_250_250_1.wclq,250,250,294,294,294,294,0.0,OPT,-1,-1,-1,-1,-1,-1,1
fast-v19,T2,2,20260419231307,T2_250_250_2.wclq,0,0,304,304,306,305,0.003289,OK,0.003289,0.003289,0.003289,0.003289,0.003289,-1,220
fast-v19,T2,2,20260419231307,T2_250_250_3.wclq,250,250,313,313,314,313,0.0,OPT,-1,-1,-1,-1,-1,-1,1
fast-v19,T2,2,20260419231307,T2_250_250_4.wclq,250,250,332,332,332,332,0.0,OPT,-1,-1,-1,-1,-1,-1,1
fast-v19,T2,2,20260419231307,T2_250_250_5.wclq,250,250,284,284,284,284,0.0,OPT,-1,-1,-1,-1,-1,-1,1
fast-v19,T2,2,20260419231307,T2_250_250_6.wclq,250,250,283,283,283,283,0.0,OPT,-1,-1,-1,-1,-1,-1,1
fast-v19,T2,2,20260419231307,T2_250_250_7.wclq,250,250,295,295,296,295,0.0,OPT,-1,-1,-1,-1,-1,-1,1
fast-v19,T2,2,20260419231307,T2_250_250_8.wclq,250,250,306,306,306,306,0.0,OPT,-1,-1,-1,-1,-1,-1,1
fast-v19,T2,2,20260419231307,T2_250_250_9.wclq,0,0,330,330,331,331,0.00303,OK,0.00303,0.00303,0.00303,0.00303,0.00303,-1,220
fast-v19,T2,2,20260419231307,T2_250_3000_0.wclq,250,3000,1050,1125,1352,1330,0.182222,OK,0.182222,0.182222,0.182222,0.182222,-1,-1,21
fast-v19,T2,2,20260419231307,T2_250_3000_1.wclq,250,3000,981,1042,1264,1222,0.172745,OK,0.172745,0.172745,0.172745,0.172745,-1,-1,23
fast-v19,T2,2,20260419231307,T2_250_3000_2.wclq,250,3000,1014,1073,1226,1194,0.112768,OK,0.121127,0.121127,0.121127,0.121127,-1,-1,16
fast-v19,T2,2,20260419231307,T2_250_3000_3.wclq,250,3000,1255,1312,1500,1482,0.129573,OK,0.129573,0.129573,0.129573,0.129573,-1,-1,19
fast-v19,T2,2,20260419231307,T2_250_3000_4.wclq,250,3000,1012,1030,1104,1104,0.071845,OK,0.071845,0.071845,0.071845,0.071845,-1,-1,36
fast-v19,T2,1,20260419231307,T2_250_3000_5.wclq,250,3000,830,884,964,964,0.090498,OK,0.090498,0.090498,0.090498,0.090498,-1,-1,20
fast-v19,T2,1,20260419231307,T2_250_3000_6.wclq,250,3000,1004,1042,1125,1115,0.070058,OK,0.070058,0.070058,0.070058,0.070058,-1,-1,21
fast-v19,T2,1,20260419231307,T2_250_3000_7.wclq,250,3000,916,942,1016,1013,0.075372,OK,0.075372,0.075372,0.075372,0.075372,-1,-1,35
fast-v19,T2,1,20260419231307,T2_250_3000_8.wclq,250,3000,1295,1352,1621,1554,0.149408,OK,0.16716,0.16716,0.16716,0.16716,-1,-1,22
fast-v19,T2,1,20260419231307,T2_250_3000_9.wclq,250,3000,1268,1334,1560,1538,0.152924,OK,0.153788,0.153788,0.153788,0.153788,-1,-1,21
fast-v19,T2,1,20260419231307,T2_250_5000_0.wclq,0,0,1242,1330,1557,1557,0.170677,OK,0.170677,0.170677,0.170677,0.170677,-1,-1,25
fast-v19,T2,1,20260419231307,T2_250_5000_1.wclq,0,0,1179,1179,1521,1521,0.290076,OK,-1,-1,-1,-1,-1,-1,1
fast-v19,T2,1,20260419231307,T2_250_5000_2.wclq,0,0,1107,1123,1232,1232,0.097061,OK,0.097061,0.097061,0.097061,0.097061,-1,-1,26
fast-v19,T2,1,20260419231307,T2_250_5000_3.wclq,250,5000,1630,1755,1954,1954,0.11339,OK,0.148148,0.148148,0.148148,0.148148,-1,-1,18
fast-v19,T2,1,20260419231307,T2_250_5000_4.wclq,250,5000,1168,1224,1386,1361,0.111928,OK,0.111928,0.111928,0.111928,0.111928,-1,-1,22
fast-v19,T2,1,20260419231307,T2_250_5000_5.wclq,250,5000,942,1012,1160,1160,0.146245,OK,0.146245,0.146245,0.146245,0.146245,-1,-1,37
fast-v19,T2,1,20260419231307,T2_250_5000_6.wclq,250,5000,1067,1114,1151,1151,0.033214,OK,0.033214,0.033214,0.033214,0.033214,-1,-1,22
fast-v19,T2,1,20260419231307,T2_250_5000_7.wclq,250,5000,1008,1076,1259,1259,0.170074,OK,0.172253,0.172253,0.172253,0.172253,-1,-1,40
fast-v19,T2,1,20260419231307,T2_250_5000_8.wclq,250,5000,1476,1516,1640,1640,0.081794,OK,0.081794,0.081794,0.081794,0.081794,-1,-1,34
fast-v19,T2,1,20260419231307,T2_250_5000_9.wclq,250,5000,1365,1442,1807,1807,0.253121,OK,0.253121,0.253121,0.253121,0.253121,-1,-1,22
fast-v19,T2,1,20260419231307,T2_250_500_0.wclq,250,500,426,426,430,430,0.00939,OK,0.00939,-1,-1,-1,-1,-1,12
fast-v19,T2,1,20260419231307,T2_250_500_1.wclq,250,500,414,414,425,420,0.014493,OK,0.014493,0.014493,0.014493,0.014493,-1,-1,54
fast-v19,T2,1,20260419231307,T2_250_500_2.wclq,250,500,452,454,459,457,0.006608,OK,0.006608,0.006608,0.006608,0.006608,0.006608,-1,77
fast-v19,T2,1,20260419231307,T2_250_500_3.wclq,250,500,455,457,472,466,0.019694,OK,0.019694,0.019694,0.019694,0.019694,-1,-1,93
fast-v19,T2,1,20260419231307,T2_250_500_4.wclq,250,500,466,466,470,469,0.006438,OK,0.006438,0.006438,0.006438,0.006438,0.006438,-1,134
fast-v19,T2,1,20260419231307,T2_250_500_5.wclq,250,500,403,403,414,406,0.007444,OK,0.007444,0.007444,0.007444,0.007444,0.007444,-1,104
fast-v19,T2,1,20260419231307,T2_250_500_6.wclq,0,0,427,427,439,434,0.016393,OK,0.016393,0.016393,0.016393,0.016393,0.016393,-1,123
fast-v19,T2,1,20260419231307,T2_250_500_7.wclq,250,500,381,383,386,385,0.005222,OK,0.005222,0.005222,0.005222,0.005222,0.005222,-1,84
fast-v19,T2,1,20260419231307,T2_250_500_8.wclq,250,500,448,450,461,459,0.02,OK,0.02,0.02,0.02,0.02,-1,-1,45
fast-v19,T2,1,20260419231307,T2_250_500_9.wclq,250,500,478,478,481,481,0.006276,OK,0.006276,0.006276,0.006276,0.006276,0.006276,-1,80
fast-v19,T2,1,20260419231307,T2_250_750_0.wclq,250,750,555,559,587,576,0.030411,OK,0.030411,0.030411,0.030411,0.030411,-1,-1,38
fast-v19,T2,1,20260419231307,T2_250_750_1.wclq,250,750,552,557,577,575,0.032316,OK,0.034173,0.034173,0.034173,0.034173,0.032316,-1,62
fast-v19,T2,1,20260419231307,T2_250_750_2.wclq,0,0,563,566,579,574,0.014134,OK,0.014134,0.014134,0.014134,0.014134,-1,-1,68
fast-v19,T2,1,20260419231307,T2_250_750_3.wclq,250,750,591,601,652,626,0.041597,OK,0.041597,0.041597,0.041597,0.041597,-1,-1,47
fast-v19,T2,1,20260419231307,T2_250_750_4.wclq,250,750,552,556,569,567,0.019784,OK,0.019784,0.019784,0.019784,0.019784,0.019784,-1,70
fast-v19,T2,1,20260419231307,T2_250_750_5.wclq,250,750,502,508,526,520,0.023622,OK,0.023622,0.023622,0.023622,0.023622,-1,-1,25
fast-v19,T2,1,20260419231307,T2_250_750_6.wclq,250,750,536,537,549,543,0.011173,OK,0.011173,0.011173,0.011173,0.011173,0.011173,-1,83
fast-v19,T2,1,20260419231307,T2_250_750_7.wclq,250,750,486,490,491,491,0.002041,OK,0.002041,0.002041,0.002041,0.002041,-1,-1,51
fast-v19,T2,1,20260419231307,T2_250_750_8.wclq,250,750,582,589,635,610,0.035654,OK,0.035654,0.035654,0.035654,0.035654,-1,-1,48
fast-v19,T2,1,20260419231307,T2_250_750_9.wclq,250,750,578,585,607,592,0.011966,OK,0.011966,0.011966,0.011966,0.011966,0.011966,-1,65
fast-v19,T2,1,20260419231307,T2_300_1000_0.wclq,300,1000,692,705,745,736,0.043972,OK,0.043972,0.043972,0.043972,0.043972,0.043972,-1,61
fast-v19,T2,1,20260419231307,T2_300_1000_1.wclq,300,1000,630,633,666,653,0.031596,OK,0.031596,0.031596,0.031596,0.031596,0.031596,-1,71
fast-v19,T2,1,20260419231307,T2_300_1000_2.wclq,300,1000,742,745,761,761,0.021477,OK,0.021477,0.021477,0.021477,0.021477,0.021477,-1,81
fast-v19,T2,1,20260419231307,T2_300_1000_3.wclq,300,1000,715,736,804,775,0.052989,OK,0.052989,0.052989,0.052989,0.052989,-1,-1,43
fast-v19,T2,1,20260419231307,T2_300_1000_4.wclq,300,1000,745,754,782,765,0.014589,OK,0.03183,0.03183,0.03183,0.03183,0.014589,-1,80
fast-v19,T2,1,20260419231307,T2_300_1000_5.wclq,300,1000,603,608,625,625,0.027961,OK,0.027961,0.027961,0.027961,0.027961,-1,-1,51
fast-v19,T2,1,20260419231307,T2_300_1000_6.wclq,300,1000,667,667,691,682,0.022489,OK,0.022489,0.022489,0.022489,0.022489,-1,-1,50
fast-v19,T2,1,20260419231307,T2_300_1000_7.wclq,300,1000,708,718,753,729,0.01532,OK,0.01532,0.01532,0.01532,0.01532,-1,-1,36
fast-v19,T2,1,20260419231307,T2_300_1000_8.wclq,300,1000,723,740,807,774,0.045946,OK,0.045946,0.045946,0.045946,0.045946,-1,-1,49
fast-v19,T2,1,20260419231307,T2_300_1000_9.wclq,300,1000,828,842,898,877,0.041568,OK,0.041568,0.041568,0.041568,0.041568,0.041568,-1,57
fast-v19,T2,1,20260419231307,T2_300_2000_0.wclq,300,2000,942,989,1147,1109,0.121335,OK,0.123607,0.123607,0.123607,0.123607,-1,-1,39
fast-v19,T2,1,20260419231307,T2_300_2000_1.wclq,300,2000,771,817,898,887,0.085679,OK,0.085679,0.085679,0.085679,0.085679,-1,-1,42
fast-v19,T2,1,20260419231307,T2_300_2000_2.wclq,300,2000,1100,1124,1202,1174,0.044484,OK,0.044484,0.044484,0.044484,0.044484,-1,-1,32
fast-v19,T2,1,20260419231307,T2_300_2000_3.wclq,300,2000,956,1013,1129,1105,0.090819,OK,0.091897,0.091897,0.091897,0.091897,-1,-1,42
fast-v19,T2,1,20260419231307,T2_300_2000_4.wclq,300,2000,1120,1171,1340,1264,0.079419,OK,0.079419,0.079419,0.079419,0.079419,-1,-1,30
fast-v19,T2,1,20260419231307,T2_300_2000_5.wclq,300,2000,958,966,1008,994,0.028986,OK,0.028986,0.028986,0.028986,0.028986,-1,-1,24
fast-v19,T2,1,20260419231307,T2_300_2000_6.wclq,300,2000,921,962,1072,1025,0.065489,OK,0.065489,0.065489,0.065489,0.065489,-1,-1,42
fast-v19,T2,1,20260419231307,T2_300_2000_7.wclq,300,2000,1004,1033,1138,1070,0.035818,OK,0.035818,0.035818,0.035818,0.035818,-1,-1,26
fast-v19,T2,1,20260419231307,T2_300_2000_8.wclq,300,2000,1003,1066,1210,1177,0.104128,OK,0.104128,0.104128,0.104128,0.104128,-1,-1,28
fast-v19,T2,1,20260419231307,T2_300_2000_9.wclq,300,2000,1071,1095,1146,1133,0.034703,OK,0.034703,0.034703,0.034703,0.034703,-1,-1,51
fast-v19,T2,2,20260419231307,T2_250_3000_5.wclq,250,3000,830,885,964,964,0.089266,OK,0.089266,0.089266,0.089266,0.089266,-1,-1,10
fast-v19,T2,2,20260419231307,T2_250_3000_6.wclq,250,3000,1004,1041,1125,1115,0.071085,OK,0.071085,0.071085,0.071085,0.071085,-1,-1,14
fast-v19,T2,2,20260419231307,T2_250_3000_7.wclq,250,3000,916,943,1016,1013,0.074231,OK,0.074231,0.074231,0.074231,0.074231,-1,-1,28
fast-v19,T2,2,20260419231307,T2_250_3000_8.wclq,250,3000,1295,1347,1621,1554,0.153675,OK,0.153675,0.153675,0.153675,0.153675,-1,-1,19
fast-v19,T2,2,20260419231307,T2_250_3000_9.wclq,250,3000,1268,1345,1560,1538,0.143494,OK,0.143494,0.143494,0.143494,0.143494,-1,-1,17
fast-v19,T2,2,20260419231307,T2_250_5000_0.wclq,0,0,1242,1344,1557,1557,0.158482,OK,0.158482,0.158482,0.158482,0.158482,-1,-1,26
fast-v19,T2,2,20260419231307,T2_250_5000_1.wclq,250,5000,1179,1268,1521,1521,0.199527,OK,0.199527,0.199527,0.199527,0.199527,-1,-1,21
fast-v19,T2,2,20260419231307,T2_250_5000_2.wclq,250,5000,1107,1125,1232,1232,0.095111,OK,0.095111,0.095111,0.095111,0.095111,-1,-1,32
fast-v19,T2,2,20260419231307,T2_250_5000_3.wclq,0,0,1630,1630,1954,1954,0.198773,OK,-1,-1,-1,-1,-1,-1,1
fast-v19,T2,2,20260419231307,T2_250_5000_4.wclq,250,5000,1168,1224,1386,1361,0.111928,OK,0.111928,0.111928,0.111928,0.111928,-1,-1,29
fast-v19,T2,2,20260419231307,T2_250_5000_5.wclq,250,5000,942,1022,1160,1160,0.135029,OK,0.135029,0.135029,0.135029,0.135029,-1,-1,30
fast-v19,T2,2,20260419231307,T2_250_5000_6.wclq,250,5000,1067,1114,1151,1151,0.033214,OK,0.033214,0.033214,0.033214,0.033214,-1,-1,16
fast-v19,T2,2,20260419231307,T2_250_5000_7.wclq,250,5000,1008,1077,1259,1259,0.168988,OK,0.168988,0.168988,0.168988,0.168988,-1,-1,32
fast-v19,T2,2,20260419231307,T2_250_5000_8.wclq,250,5000,1476,1509,1640,1640,0.086812,OK,0.086812,0.086812,0.086812,0.086812,-1,-1,29
fast-v19,T2,2,20260419231307,T2_250_5000_9.wclq,0,0,1365,1432,1807,1807,0.261872,OK,0.261872,0.261872,0.261872,0.261872,-1,-1,27
fast-v19,T2,2,20260419231307,T2_250_500_0.wclq,250,500,426,426,430,430,0.00939,OK,0.00939,0.00939,-1,-1,-1,-1,48
