solver,seed,instance,V,E,best_lb,best_ub,gap,status
fast-poolrelink,2,T1_250_5000_8.wclq,250,5000,125,289,1.312,OK
fast-poolrelink,2,T1_250_500_4.wclq,250,500,1769,1930,0.091012,OK
fast-poolrelink,2,T1_250_750_0.wclq,250,750,1180,1384,0.172881,OK
fast-poolrelink,2,T1_250_750_6.wclq,250,750,1145,1297,0.132751,OK
fast-poolrelink,2,T1_300_1000_2.wclq,300,1000,1263,1504,0.190816,OK
fast-poolrelink,2,T1_300_1000_8.wclq,300,1000,1236,1491,0.206311,OK
fast-poolrelink,2,T1_300_2000_4.wclq,300,2000,570,888,0.557895,OK
fast-poolrelink,2,T1_300_3000_0.wclq,300,3000,353,606,0.716714,OK
fast-poolrelink,2,T1_300_3000_6.wclq,300,3000,354,625,0.765537,OK
fast-poolrelink,2,T1_300_300_2.wclq,300,300,3173,3193,0.006303,OK
fast-poolrelink,2,T1_300_300_8.wclq,300,300,3117,3167,0.016041,OK
fast-poolrelink,2,T1_300_5000_4.wclq,300,5000,197,411,1.086294,OK
fast-poolrelink,2,T1_300_500_0.wclq,300,500,2280,2480,0.087719,OK
fast-poolrelink,2,T1_300_500_6.wclq,300,500,2236,2439,0.090787,OK
fast-poolrelink,2,T1_300_750_2.wclq,300,750,1659,1892,0.140446,OK
fast-poolrelink,2,T1_300_750_8.wclq,300,750,1640,1859,0.133537,OK
fast-poolrelink,2,T1_500_10000_4.wclq,500,10000,252,587,1.329365,OK
fast-poolrelink,2,T1_500_1000_0.wclq,500,1000,3275,3654,0.115725,OK
fast-poolrelink,2,T1_500_1000_6.wclq,500,1000,3301,3639,0.102393,OK
fast-poolrelink,2,T1_500_2000_2.wclq,500,2000,1793,2219,0.237591,OK
fast-poolrelink,2,T1_500_2000_8.wclq,500,2000,1647,2128,0.292046,OK
fast-poolrelink,2,T1_500_5000_4.wclq,500,5000,590,1055,0.788136,OK
fast-poolrelink,2,T1_500_500_0.wclq,500,500,5181,5476,0.056939,OK
fast-poolrelink,2,T1_500_500_6.wclq,500,500,5153,5320,0.032408,OK
fast-poolrelink,2,T1_50_1000_2.wclq,50,1000,21,41,0.952381,OK
fast-poolrelink,2,T1_50_1000_8.wclq,50,1000,26,46,0.769231,OK
fast-poolrelink,2,T1_50_100_4.wclq,50,100,322,356,0.10559,OK
fast-poolrelink,2,T1_50_250_0.wclq,50,250,141,181,0.283688,OK
fast-poolrelink,2,T1_50_250_6.wclq,50,250,130,163,0.253846,OK
fast-poolrelink,2,T1_50_500_2.wclq,50,500,64,86,0.34375,OK
fast-poolrelink,2,T1_50_500_8.wclq,50,500,59,96,0.627119,OK
fast-poolrelink,2,T1_50_50_4.wclq,50,50,495,502,0.014141,OK
fast-poolrelink,2,T1_50_750_0.wclq,50,750,38,69,0.815789,OK
fast-poolrelink,2,T1_50_750_6.wclq,50,750,34,61,0.794118,OK
fast-poolrelink,2,T1_800_0_2.wclq,800,799,8267,8635,0.044514,OK
fast-poolrelink,2,T1_800_0_8.wclq,800,799,8173,8453,0.034259,OK
fast-poolrelink,2,T1_800_10000_4.wclq,800,10000,689,1407,1.04209,OK
fast-poolrelink,2,T1_800_1000_0.wclq,800,1000,7281,7743,0.063453,OK
fast-poolrelink,2,T1_800_1000_6.wclq,800,1000,7322,7679,0.048757,OK
fast-poolrelink,2,T1_800_2000_2.wclq,800,2000,4497,5094,0.132755,OK
fast-poolrelink,2,T1_800_2000_8.wclq,800,2000,4355,4972,0.141676,OK
fast-poolrelink,2,T1_800_5000_4.wclq,800,5000,1573,2407,0.530197,OK
fast-pool,1,T1_1000_10000_0.wclq,1000,10000,1141,2066,0.810692,OK
fast-pool,1,T1_1000_10000_6.wclq,1000,10000,1155,2122,0.837229,OK
fast-pool,1,T1_1000_1000_2.wclq,1000,1000,10251,10790,0.05258,OK
fast-pool,1,T1_1000_1000_8.wclq,1000,1000,10177,10606,0.042154,OK
fast-pool,1,T1_1000_15000_4.wclq,1000,15000,695,1505,1.165468,OK
fast-pool,1,T1_1000_20000_0.wclq,1000,20000,486,1212,1.493827,OK
fast-pool,1,T1_1000_20000_6.wclq,1000,20000,490,1229,1.508163,OK
fast-pool,1,T1_1000_5000_2.wclq,1000,5000,2651,3681,0.388533,OK
fast-pool,1,T1_1000_5000_8.wclq,1000,5000,2599,3631,0.397076,OK
fast-pool,1,T1_100_1000_4.wclq,100,1000,127,211,0.661417,OK
fast-pool,1,T1_100_100_0.wclq,100,100,1100,1136,0.032727,OK
fast-pool,1,T1_100_100_6.wclq,100,100,1048,1052,0.003817,OK
fast-pool,1,T1_100_2000_2.wclq,100,2000,48,105,1.1875,OK
fast-pool,1,T1_100_2000_8.wclq,100,2000,48,114,1.375,OK
fast-pool,1,T1_100_250_4.wclq,100,250,521,590,0.132438,OK
fast-pool,1,T1_100_500_0.wclq,100,500,287,381,0.327526,OK
fast-pool,1,T1_100_500_6.wclq,100,500,264,347,0.314394,OK
fast-pool,1,T1_100_750_2.wclq,100,750,193,242,0.253886,OK
fast-pool,1,T1_100_750_8.wclq,100,750,162,267,0.648148,OK
fast-pool,1,T1_150_1000_4.wclq,150,1000,297,433,0.457912,OK
fast-pool,1,T1_150_150_0.wclq,150,150,1615,1667,0.032198,OK
fast-pool,1,T1_150_150_6.wclq,150,150,1562,1615,0.033931,OK
fast-pool,1,T1_150_2000_2.wclq,150,2000,137,248,0.810219,OK
fast-pool,1,T1_150_2000_8.wclq,150,2000,131,258,0.969466,OK
fast-pool,1,T1_150_250_4.wclq,150,250,1138,1212,0.065026,OK
fast-pool,1,T1_150_3000_0.wclq,150,3000,82,180,1.195122,OK
fast-pool,1,T1_150_3000_6.wclq,150,3000,79,166,1.101266,OK
fast-pool,1,T1_150_500_2.wclq,150,500,633,757,0.195893,OK
fast-pool,1,T1_150_500_8.wclq,150,500,628,759,0.208599,OK
fast-pool,1,T1_150_750_4.wclq,150,750,404,549,0.358911,OK
fast-pool,1,T1_200_1000_0.wclq,200,1000,562,728,0.295374,OK
fast-pool,1,T1_200_1000_6.wclq,200,1000,536,716,0.335821,OK
fast-pool,1,T1_200_2000_2.wclq,200,2000,250,408,0.632,OK
fast-pool,1,T1_200_2000_8.wclq,200,2000,235,416,0.770213,OK
fast-pool,1,T1_200_250_4.wclq,200,250,1854,1894,0.021575,OK
fast-pool,1,T1_200_3000_0.wclq,200,3000,153,296,0.934641,OK
fast-pool,1,T1_200_3000_6.wclq,200,3000,142,282,0.985915,OK
fast-pool,1,T1_200_500_2.wclq,200,500,1123,1280,0.139804,OK
fast-pool,1,T1_200_500_8.wclq,200,500,1080,1230,0.138889,OK
fast-pool,1,T1_200_750_4.wclq,200,750,715,897,0.254545,OK
fast-pool,1,T1_250_1000_0.wclq,250,1000,896,1109,0.237723,OK
fast-pool,1,T1_250_1000_6.wclq,250,1000,837,1057,0.262843,OK
fast-pool,1,T1_250_2000_2.wclq,250,2000,396,638,0.611111,OK
fast-pool,1,T1_250_2000_8.wclq,250,2000,377,617,0.636605,OK
fast-pool,1,T1_250_250_4.wclq,250,250,2636,2711,0.028452,OK
fast-pool,1,T1_250_3000_0.wclq,250,3000,239,428,0.790795,OK
fast-pool,1,T1_250_3000_6.wclq,250,3000,242,456,0.884298,OK
fast-pool,1,T1_250_5000_2.wclq,250,5000,125,287,1.296,OK
fast-pool,1,T1_250_5000_8.wclq,250,5000,127,289,1.275591,OK
fast-pool,1,T1_250_500_4.wclq,250,500,1770,1930,0.090395,OK
fast-pool,1,T1_250_750_0.wclq,250,750,1184,1384,0.168919,OK
fast-pool,1,T1_250_750_6.wclq,250,750,1147,1297,0.130776,OK
fast-pool,1,T1_300_1000_2.wclq,300,1000,1257,1504,0.1965,OK
fast-pool,1,T1_300_1000_8.wclq,300,1000,1225,1492,0.217959,OK
fast-pool,1,T1_300_2000_4.wclq,300,2000,573,888,0.549738,OK
fast-pool,1,T1_300_3000_0.wclq,300,3000,345,606,0.756522,OK
fast-pool,1,T1_300_3000_6.wclq,300,3000,355,625,0.760563,OK
fast-pool,1,T1_300_300_2.wclq,300,300,3173,3193,0.006303,OK
fast-pool,1,T1_300_300_8.wclq,300,300,3117,3167,0.016041,OK
fast-pool,1,T1_300_5000_4.wclq,300,5000,197,411,1.086294,OK
fast-pool,1,T1_300_500_0.wclq,300,500,2296,2480,0.080139,OK
fast-pool,1,T1_300_500_6.wclq,300,500,2233,2439,0.092253,OK
fast-pool,1,T1_300_750_2.wclq,300,750,1658,1892,0.141134,OK
fast-pool,1,T1_300_750_8.wclq,300,750,1646,1859,0.129405,OK
fast-pool,1,T1_500_10000_4.wclq,500,10000,254,587,1.311024,OK
fast-pool,1,T1_500_1000_0.wclq,500,1000,3271,3654,0.11709,OK
fast-pool,1,T1_500_1000_6.wclq,500,1000,3311,3641,0.099668,OK
fast-pool,1,T1_500_2000_2.wclq,500,2000,1805,2219,0.229363,OK
fast-pool,1,T1_500_2000_8.wclq,500,2000,1635,2128,0.301529,OK
fast-pool,1,T1_500_5000_4.wclq,500,5000,589,1055,0.791171,OK
fast-pool,1,T1_500_500_0.wclq,500,500,5173,5476,0.058573,OK
fast-pool,1,T1_500_500_6.wclq,500,500,5153,5320,0.032408,OK
fast-pool,1,T1_50_1000_2.wclq,50,1000,21,41,0.952381,OK
fast-pool,1,T1_50_1000_8.wclq,50,1000,26,46,0.769231,OK
fast-pool,1,T1_50_100_4.wclq,50,100,321,356,0.109034,OK
fast-pool,1,T1_50_250_0.wclq,50,250,142,181,0.274648,OK
fast-pool,1,T1_50_250_6.wclq,50,250,130,163,0.253846,OK
fast-pool,1,T1_50_500_2.wclq,50,500,63,86,0.365079,OK
fast-pool,1,T1_50_500_8.wclq,50,500,59,96,0.627119,OK
fast-pool,1,T1_50_50_4.wclq,50,50,496,502,0.012097,OK
fast-pool,1,T1_50_750_0.wclq,50,750,38,69,0.815789,OK
fast-pool,1,T1_50_750_6.wclq,50,750,34,61,0.794118,OK
fast-pool,1,T1_800_0_2.wclq,800,799,8267,8632,0.044151,OK
fast-pool,1,T1_800_0_8.wclq,800,799,8173,8452,0.034137,OK
fast-pool,1,T1_800_10000_4.wclq,800,10000,687,1410,1.052402,OK
fast-pool,1,T1_800_1000_0.wclq,800,1000,7235,7749,0.071044,OK
fast-pool,1,T1_800_1000_6.wclq,800,1000,7319,7679,0.049187,OK
fast-pool,1,T1_800_2000_2.wclq,800,2000,4496,5094,0.133007,OK
fast-pool,1,T1_800_2000_8.wclq,800,2000,4369,4972,0.138018,OK
fast-pool,1,T1_800_5000_4.wclq,800,5000,1594,2407,0.510038,OK
fast-pool,2,T1_1000_10000_0.wclq,1000,10000,1149,2083,0.812881,OK
fast-pool,2,T1_1000_10000_6.wclq,1000,10000,1146,2103,0.835079,OK
fast-pool,2,T1_1000_1000_2.wclq,1000,1000,10251,10792,0.052775,OK
fast-pool,2,T1_1000_1000_8.wclq,1000,1000,10177,10607,0.042252,OK
fast-pool,2,T1_1000_15000_4.wclq,1000,15000,695,1505,1.165468,OK
fast-pool,2,T1_1000_20000_0.wclq,1000,20000,479,1208,1.521921,OK
fast-pool,2,T1_1000_20000_6.wclq,1000,20000,486,1224,1.518519,OK
fast-pool,2,T1_1000_5000_2.wclq,1000,5000,2654,3682,0.38734,OK
fast-pool,2,T1_1000_5000_8.wclq,1000,5000,2588,3644,0.408037,OK
fast-pool,2,T1_100_1000_4.wclq,100,1000,131,211,0.610687,OK
fast-pool,2,T1_100_100_0.wclq,100,100,1101,1136,0.031789,OK
fast-pool,2,T1_100_100_6.wclq,100,100,1048,1052,0.003817,OK
fast-pool,2,T1_100_2000_2.wclq,100,2000,48,105,1.1875,OK
fast-pool,2,T1_100_2000_8.wclq,100,2000,48,114,1.375,OK
fast-pool,2,T1_100_250_4.wclq,100,250,520,590,0.134615,OK
fast-pool,2,T1_100_500_0.wclq,100,500,279,381,0.365591,OK
fast-pool,2,T1_100_500_6.wclq,100,500,265,347,0.309434,OK
fast-pool,2,T1_100_750_2.wclq,100,750,196,242,0.234694,OK
fast-pool,2,T1_100_750_8.wclq,100,750,165,267,0.618182,OK
fast-pool,2,T1_150_1000_4.wclq,150,1000,298,433,0.45302,OK
fast-pool,2,T1_150_150_0.wclq,150,150,1609,1667,0.036047,OK
fast-pool,2,T1_150_150_6.wclq,150,150,1562,1615,0.033931,OK
fast-pool,2,T1_150_2000_2.wclq,150,2000,134,248,0.850746,OK
fast-pool,2,T1_150_2000_8.wclq,150,2000,127,258,1.031496,OK
fast-pool,2,T1_150_250_4.wclq,150,250,1136,1212,0.066901,OK
fast-pool,2,T1_150_3000_0.wclq,150,3000,84,180,1.142857,OK
fast-pool,2,T1_150_3000_6.wclq,150,3000,77,166,1.155844,OK
fast-pool,2,T1_150_500_2.wclq,150,500,629,757,0.203498,OK
fast-pool,2,T1_150_500_8.wclq,150,500,630,759,0.204762,OK
fast-pool,2,T1_150_750_4.wclq,150,750,408,549,0.345588,OK
fast-pool,2,T1_200_1000_0.wclq,200,1000,564,728,0.29078,OK
fast-pool,2,T1_200_1000_6.wclq,200,1000,533,716,0.34334,OK
fast-pool,2,T1_200_2000_2.wclq,200,2000,253,408,0.612648,OK
fast-pool,2,T1_200_2000_8.wclq,200,2000,235,416,0.770213,OK
fast-pool,2,T1_200_250_4.wclq,200,250,1849,1894,0.024337,OK
fast-pool,2,T1_200_3000_0.wclq,200,3000,150,296,0.973333,OK
fast-pool,2,T1_200_3000_6.wclq,200,3000,141,282,1.0,OK
fast-pool,2,T1_200_500_2.wclq,200,500,1133,1280,0.129744,OK
fast-pool,2,T1_200_500_8.wclq,200,500,1076,1230,0.143123,OK
fast-pool,2,T1_200_750_4.wclq,200,750,714,897,0.256303,OK
fast-pool,2,T1_250_1000_0.wclq,250,1000,905,1109,0.225414,OK
fast-pool,2,T1_250_1000_6.wclq,250,1000,844,1057,0.25237,OK
fast-pool,2,T1_250_2000_2.wclq,250,2000,402,638,0.587065,OK
fast-pool,2,T1_250_2000_8.wclq,250,2000,375,617,0.645333,OK
fast-pool,2,T1_250_250_4.wclq,250,250,2636,2711,0.028452,OK
fast-pool,2,T1_250_3000_0.wclq,250,3000,247,428,0.732794,OK
fast-pool,2,T1_250_3000_6.wclq,250,3000,237,456,0.924051,OK
fast-pool,2,T1_250_5000_2.wclq,250,5000,125,287,1.296,OK
fast-pool,2,T1_250_5000_8.wclq,250,5000,128,289,1.257812,OK
fast-pool,2,T1_250_500_4.wclq,250,500,1769,1930,0.091012,OK
fast-pool,2,T1_250_750_0.wclq,250,750,1180,1387,0.175424,OK
fast-pool,2,T1_250_750_6.wclq,250,750,1135,1297,0.142731,OK
fast-pool,2,T1_300_1000_2.wclq,300,1000,1252,1504,0.201278,OK
fast-pool,2,T1_300_1000_8.wclq,300,1000,1236,1491,0.206311,OK
fast-pool,2,T1_300_2000_4.wclq,300,2000,570,888,0.557895,OK
fast-pool,2,T1_300_3000_0.wclq,300,3000,353,606,0.716714,OK
fast-pool,2,T1_300_3000_6.wclq,300,3000,354,625,0.765537,OK
fast-pool,2,T1_300_300_2.wclq,300,300,3173,3193,0.006303,OK
fast-pool,2,T1_300_300_8.wclq,300,300,3117,3167,0.016041,OK
fast-pool,2,T1_300_5000_4.wclq,300,5000,197,411,1.086294,OK
fast-pool,2,T1_300_500_0.wclq,300,500,2286,2480,0.084864,OK
fast-pool,2,T1_300_500_6.wclq,300,500,2233,2439,0.092253,OK
fast-pool,2,T1_300_750_2.wclq,300,750,1659,1892,0.140446,OK
fast-pool,2,T1_300_750_8.wclq,300,750,1640,1859,0.133537,OK
fast-pool,2,T1_500_10000_4.wclq,500,10000,254,587,1.311024,OK
fast-pool,2,T1_500_1000_0.wclq,500,1000,3268,3654,0.118115,OK
fast-pool,2,T1_500_1000_6.wclq,500,1000,3300,3644,0.104242,OK
fast-pool,2,T1_500_2000_2.wclq,500,2000,1792,2219,0.238281,OK
fast-pool,2,T1_500_2000_8.wclq,500,2000,1647,2128,0.292046,OK
fast-pool,2,T1_500_5000_4.wclq,500,5000,590,1055,0.788136,OK
fast-pool,2,T1_500_500_0.wclq,500,500,5161,5476,0.061035,OK
fast-pool,2,T1_500_500_6.wclq,500,500,5153,5320,0.032408,OK
fast-pool,2,T1_50_1000_2.wclq,50,1000,21,41,0.952381,OK
fast-pool,2,T1_50_1000_8.wclq,50,1000,26,46,0.769231,OK
fast-pool,2,T1_50_100_4.wclq,50,100,322,356,0.10559,OK
fast-pool,2,T1_50_250_0.wclq,50,250,141,181,0.283688,OK
fast-pool,2,T1_50_250_6.wclq,50,250,130,163,0.253846,OK
fast-pool,2,T1_50_500_2.wclq,50,500,64,86,0.34375,OK
fast-pool,2,T1_50_500_8.wclq,50,500,59,96,0.627119,OK
fast-pool,2,T1_50_50_4.wclq,50,50,495,502,0.014141,OK
fast-pool,2,T1_50_750_0.wclq,50,750,38,69,0.815789,OK
fast-pool,2,T1_50_750_6.wclq,50,750,34,61,0.794118,OK
fast-pool,2,T1_800_0_2.wclq,800,799,8267,8633,0.044272,OK
fast-pool,2,T1_800_0_8.wclq,800,799,8173,8452,0.034137,OK
fast-pool,2,T1_800_10000_4.wclq,800,10000,689,1408,1.043541,OK
fast-pool,2,T1_800_1000_0.wclq,800,1000,7259,7745,0.066951,OK
fast-pool,2,T1_800_1000_6.wclq,800,1000,7322,7682,0.049167,OK
fast-pool,2,T1_800_2000_2.wclq,800,2000,4506,5094,0.130493,OK
fast-pool,2,T1_800_2000_8.wclq,800,2000,4353,4975,0.14289,OK
fast-pool,2,T1_800_5000_4.wclq,800,5000,1573,2407,0.530197,OK
