solver,seed,instance,V,E,first_lb,best_lb,first_ub,best_ub,gap,status,gap_10s,gap_30s,gap_60s,gap_120s,gap_300s,n_rounds
deep-T1,1,T1_300_300_6.wclq,300,300,3069,3069,3250,3145,0.024764,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_300_300_7.wclq,300,300,3012,3012,3168,3099,0.028884,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_300_300_9.wclq,300,300,3134,3134,3493,3307,0.055201,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_300_5000_0.wclq,300,5000,151,151,466,404,1.675497,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_300_5000_1.wclq,300,5000,154,154,451,387,1.512987,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_300_5000_4.wclq,300,5000,153,153,446,411,1.686275,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_300_5000_5.wclq,300,5000,160,160,469,406,1.5375,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_300_5000_6.wclq,300,5000,151,151,464,393,1.602649,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_300_5000_7.wclq,300,5000,157,157,455,397,1.528662,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_300_5000_8.wclq,300,5000,158,158,468,413,1.613924,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_300_500_0.wclq,300,500,2244,2244,2686,2480,0.105169,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_300_500_2.wclq,300,500,2345,2345,2693,2490,0.061834,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_300_500_6.wclq,300,500,2212,2212,2601,2439,0.102622,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_300_500_9.wclq,300,500,2297,2297,2681,2510,0.09273,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_300_750_0.wclq,300,750,1622,1622,2108,1901,0.17201,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_300_750_2.wclq,300,750,1605,1605,2128,1892,0.178816,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_300_750_3.wclq,300,750,1570,1570,1979,1780,0.133758,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_300_750_7.wclq,300,750,1599,1599,2004,1845,0.153846,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_300_750_8.wclq,300,750,1541,1541,2108,1859,0.20636,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_300_750_9.wclq,300,750,1647,1647,2091,1888,0.146327,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_10000_0.wclq,500,10000,216,216,707,593,1.74537,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_10000_2.wclq,500,10000,206,206,719,593,1.878641,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_10000_4.wclq,500,10000,208,208,703,587,1.822115,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_10000_5.wclq,500,10000,208,208,705,584,1.807692,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_10000_6.wclq,500,10000,209,209,693,584,1.794258,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_10000_7.wclq,500,10000,204,204,679,563,1.759804,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_10000_8.wclq,500,10000,201,201,731,597,1.970149,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_10000_9.wclq,500,10000,200,200,683,586,1.93,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_1000_0.wclq,500,1000,3222,3222,3979,3654,0.134078,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_1000_2.wclq,500,1000,3395,3395,4142,3750,0.104566,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_1000_3.wclq,500,1000,3182,3182,3986,3572,0.122564,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_1000_5.wclq,500,1000,3157,3157,3952,3565,0.129237,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_1000_6.wclq,500,1000,3246,3246,4046,3631,0.118608,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_1000_7.wclq,500,1000,3070,3070,3824,3428,0.116612,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_1000_8.wclq,500,1000,3160,3160,4014,3601,0.139557,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_1000_9.wclq,500,1000,3245,3245,4108,3661,0.128197,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_2000_1.wclq,500,2000,1504,1504,2560,2149,0.428856,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_2000_4.wclq,500,2000,1579,1579,2467,2176,0.378087,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_2000_6.wclq,500,2000,1592,1592,2612,2237,0.405151,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_2000_7.wclq,500,2000,1449,1449,2321,2060,0.42167,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_2000_8.wclq,500,2000,1493,1493,2468,2118,0.41862,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_5000_1.wclq,500,5000,492,492,1294,1041,1.115854,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_5000_4.wclq,500,5000,524,524,1318,1055,1.013359,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_5000_5.wclq,500,5000,483,483,1282,1019,1.109731,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_5000_6.wclq,500,5000,497,497,1296,1078,1.169014,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_5000_7.wclq,500,5000,474,474,1172,992,1.092827,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_5000_8.wclq,500,5000,486,486,1270,1041,1.141975,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_5000_9.wclq,500,5000,518,518,1295,1059,1.044402,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_500_3.wclq,500,500,5108,5108,5503,5282,0.034064,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_500_4.wclq,500,500,5165,5165,5503,5301,0.026331,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_500_6.wclq,500,500,5153,5153,5505,5320,0.032408,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_500_7.wclq,500,500,5069,5069,5404,5216,0.029,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_500_500_9.wclq,500,500,5164,5164,5585,5396,0.044926,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_1000_2.wclq,50,1000,21,21,41,41,0.952381,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_1000_6.wclq,50,1000,22,22,40,40,0.818182,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_1000_8.wclq,50,1000,26,26,46,46,0.769231,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_100_1.wclq,50,100,344,344,388,379,0.101744,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_100_4.wclq,50,100,315,315,366,356,0.130159,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_100_5.wclq,50,100,306,306,346,343,0.120915,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_100_6.wclq,50,100,351,351,368,368,0.048433,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_100_7.wclq,50,100,322,322,344,344,0.068323,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_100_8.wclq,50,100,328,328,389,370,0.128049,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_100_9.wclq,50,100,325,325,376,364,0.12,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_250_2.wclq,50,250,128,128,175,175,0.367188,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_250_4.wclq,50,250,132,132,173,172,0.30303,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_250_6.wclq,50,250,118,118,163,163,0.381356,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_250_7.wclq,50,250,128,128,189,185,0.445312,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_250_8.wclq,50,250,137,137,190,190,0.386861,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_500_2.wclq,50,500,56,56,86,86,0.535714,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_500_4.wclq,50,500,50,50,97,97,0.94,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_500_5.wclq,50,500,49,49,92,92,0.877551,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_500_6.wclq,50,500,54,54,92,86,0.592593,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_500_8.wclq,50,500,54,54,96,96,0.777778,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_50_0.wclq,50,50,557,557,600,576,0.034111,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_50_1.wclq,50,50,535,535,552,540,0.009346,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_50_6.wclq,50,50,522,522,537,526,0.007663,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_50_8.wclq,50,50,567,567,600,577,0.017637,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_50_9.wclq,50,50,520,521,521,521,0.0,OPT,-1,-1,-1,-1,-1,122
deep-T1,1,T1_50_750_0.wclq,50,750,38,38,69,69,0.815789,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_750_1.wclq,50,750,34,34,68,68,1.0,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_750_2.wclq,50,750,34,34,60,60,0.764706,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_750_4.wclq,50,750,33,33,66,64,0.939394,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_750_5.wclq,50,750,26,26,48,48,0.846154,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_750_6.wclq,50,750,34,34,61,61,0.794118,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_50_750_8.wclq,50,750,36,36,68,68,0.888889,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_0_0.wclq,800,799,8179,8179,9045,8570,0.047805,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_0_1.wclq,800,799,8106,8106,8859,8456,0.043178,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_0_2.wclq,800,799,8237,8237,9060,8639,0.048804,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_0_4.wclq,800,799,8088,8088,9008,8507,0.051805,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_0_5.wclq,800,799,8107,8107,8568,8323,0.026644,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_0_6.wclq,800,799,8250,8250,8682,8494,0.029576,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_0_8.wclq,800,799,8194,8194,8805,8449,0.03112,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_10000_0.wclq,800,10000,586,586,1758,1399,1.387372,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_10000_1.wclq,800,10000,578,578,1756,1422,1.460208,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_10000_2.wclq,800,10000,595,595,1744,1427,1.398319,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_10000_3.wclq,800,10000,577,577,1686,1386,1.40208,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_10000_4.wclq,800,10000,598,598,1762,1414,1.364548,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_10000_5.wclq,800,10000,577,577,1762,1368,1.370884,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_10000_7.wclq,800,10000,587,587,1781,1414,1.408859,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_10000_9.wclq,800,10000,606,606,1803,1399,1.308581,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_1000_0.wclq,800,1000,7235,7235,8212,7741,0.069938,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_1000_1.wclq,800,1000,7255,7255,8225,7718,0.063818,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_1000_3.wclq,800,1000,7189,7189,8344,7732,0.075532,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_1000_4.wclq,800,1000,7143,7143,8018,7527,0.053759,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_1000_5.wclq,800,1000,7099,7099,8188,7529,0.060572,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_1000_6.wclq,800,1000,7313,7313,8297,7688,0.051279,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_1000_7.wclq,800,1000,7006,7006,8033,7494,0.069655,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_2000_2.wclq,800,2000,4303,4303,5762,5088,0.182431,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_2000_3.wclq,800,2000,4121,4121,5806,4977,0.207717,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_2000_4.wclq,800,2000,4125,4125,5654,4965,0.203636,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_2000_5.wclq,800,2000,4277,4277,5774,4989,0.166472,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_2000_7.wclq,800,2000,4086,4086,5701,4897,0.198483,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_2000_8.wclq,800,2000,4245,4245,5680,4951,0.166313,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_5000_0.wclq,800,5000,1430,1430,3078,2450,0.713287,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_5000_1.wclq,800,5000,1430,1430,3089,2502,0.74965,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_5000_2.wclq,800,5000,1380,1380,2986,2417,0.751449,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_5000_3.wclq,800,5000,1397,1397,3001,2382,0.705082,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_5000_4.wclq,800,5000,1333,1333,3009,2406,0.804951,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_5000_5.wclq,800,5000,1439,1439,3076,2469,0.715775,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_5000_6.wclq,800,5000,1435,1435,3065,2478,0.726829,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_5000_8.wclq,800,5000,1329,1329,3039,2453,0.845749,OK,-1,-1,-1,-1,-1,1
deep-T1,1,T1_800_5000_9.wclq,800,5000,1462,1462,3136,2522,0.725034,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_10000_0.wclq,1000,10000,1014,1014,2658,2108,1.078895,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_10000_1.wclq,1000,10000,986,986,2695,2138,1.168357,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_10000_2.wclq,1000,10000,988,988,2697,2117,1.142713,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_10000_5.wclq,1000,10000,977,977,2650,2124,1.174002,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_10000_6.wclq,1000,10000,974,974,2707,2121,1.177618,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_10000_7.wclq,1000,10000,917,917,2607,2104,1.294438,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_10000_8.wclq,1000,10000,966,966,2675,2075,1.148033,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_10000_9.wclq,1000,10000,1053,1053,2795,2170,1.060779,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_15000_0.wclq,1000,15000,584,584,1799,1497,1.563356,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_15000_1.wclq,1000,15000,556,556,1909,1531,1.753597,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_15000_2.wclq,1000,15000,581,581,1968,1558,1.681583,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_15000_3.wclq,1000,15000,592,592,1956,1566,1.64527,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_15000_4.wclq,1000,15000,586,586,1909,1505,1.568259,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_15000_5.wclq,1000,15000,582,582,1907,1548,1.659794,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_15000_6.wclq,1000,15000,586,586,1913,1534,1.617747,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_15000_7.wclq,1000,15000,570,570,1921,1536,1.694737,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_15000_9.wclq,1000,15000,611,611,1924,1548,1.533552,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_20000_0.wclq,1000,20000,408,408,1510,1211,1.968137,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_20000_1.wclq,1000,20000,394,394,1515,1220,2.096447,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_20000_2.wclq,1000,20000,403,403,1520,1224,2.037221,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_20000_3.wclq,1000,20000,405,405,1492,1203,1.97037,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_20000_6.wclq,1000,20000,399,399,1523,1216,2.047619,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_20000_7.wclq,1000,20000,398,398,1522,1199,2.012563,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_1000_20000_9.wclq,1000,20000,414,414,1531,1218,1.942029,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_100_100_5.wclq,100,100,1000,1001,1001,1001,0.0,OPT,0.001,-1,-1,-1,-1,440
deep-T1,2,T1_100_100_6.wclq,100,100,1038,1038,1081,1052,0.013487,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_100_100_7.wclq,100,100,1032,1032,1084,1059,0.026163,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_100_100_8.wclq,100,100,1028,1028,1055,1048,0.019455,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_100_250_1.wclq,100,250,563,563,673,641,0.138544,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_100_250_2.wclq,100,250,558,558,676,616,0.103943,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_100_250_4.wclq,100,250,495,495,602,590,0.191919,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_100_500_5.wclq,100,500,228,228,341,340,0.491228,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_100_500_6.wclq,100,500,244,244,376,347,0.422131,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_100_500_7.wclq,100,500,237,237,341,337,0.421941,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_100_500_8.wclq,100,500,252,252,398,364,0.444444,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_100_500_9.wclq,100,500,239,239,373,361,0.51046,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_100_750_0.wclq,100,750,152,152,277,263,0.730263,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_100_750_2.wclq,100,750,180,180,272,242,0.344444,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_100_750_3.wclq,100,750,145,145,287,264,0.82069,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_100_750_7.wclq,100,750,148,148,263,244,0.648649,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_100_750_8.wclq,100,750,147,147,279,267,0.816327,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_100_750_9.wclq,100,750,155,155,277,256,0.651613,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_150_250_1.wclq,150,250,1106,1106,1220,1169,0.056962,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_150_250_2.wclq,150,250,1149,1149,1315,1261,0.097476,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_150_250_3.wclq,150,250,1170,1170,1329,1242,0.061538,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_150_250_4.wclq,150,250,1107,1107,1274,1212,0.094851,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_150_500_0.wclq,150,500,641,641,843,791,0.234009,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_150_500_1.wclq,150,500,611,611,791,749,0.225859,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_150_500_5.wclq,150,500,538,538,746,688,0.27881,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_150_500_7.wclq,150,500,567,567,741,686,0.209877,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_150_500_8.wclq,150,500,596,596,791,759,0.27349,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_150_500_9.wclq,150,500,594,594,805,758,0.276094,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_150_750_2.wclq,150,750,391,391,637,574,0.468031,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_150_750_4.wclq,150,750,379,379,593,549,0.448549,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_150_750_5.wclq,150,750,325,325,552,506,0.556923,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_150_750_7.wclq,150,750,362,362,524,501,0.383978,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_150_750_8.wclq,150,750,345,345,563,539,0.562319,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_200_250_0.wclq,200,250,1880,1880,2126,2008,0.068085,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_200_250_4.wclq,200,250,1833,1833,1940,1894,0.033279,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_200_250_7.wclq,200,250,1848,1848,2016,1937,0.04816,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_200_250_9.wclq,200,250,1824,1824,2066,1981,0.086075,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_200_500_0.wclq,200,500,1104,1104,1401,1296,0.173913,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_200_500_1.wclq,200,500,1063,1063,1353,1215,0.142992,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_200_500_3.wclq,200,500,1087,1087,1303,1223,0.125115,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_200_500_5.wclq,200,500,1021,1021,1275,1196,0.171401,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_200_500_9.wclq,200,500,1092,1092,1413,1289,0.180403,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_200_750_1.wclq,200,750,668,668,1003,887,0.327844,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_200_750_2.wclq,200,750,760,760,1078,963,0.267105,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_200_750_3.wclq,200,750,677,677,1004,904,0.335303,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_200_750_6.wclq,200,750,643,643,947,853,0.326594,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_200_750_8.wclq,200,750,696,696,1049,939,0.349138,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_200_750_9.wclq,200,750,681,681,1025,921,0.352423,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_250_250_3.wclq,250,250,2570,2570,2746,2658,0.034241,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_250_250_6.wclq,250,250,2529,2529,2621,2575,0.018189,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_250_250_8.wclq,250,250,2555,2555,2611,2581,0.010176,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_250_250_9.wclq,250,250,2609,2609,2868,2746,0.052511,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_250_500_0.wclq,250,500,1672,1672,1953,1827,0.092703,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_250_500_2.wclq,250,500,1641,1641,1891,1808,0.101767,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_250_500_3.wclq,250,500,1613,1613,1950,1789,0.109113,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_250_500_6.wclq,250,500,1593,1593,1847,1731,0.086629,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_250_500_7.wclq,250,500,1645,1645,1954,1817,0.104559,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_250_500_9.wclq,250,500,1681,1681,2020,1858,0.105294,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_250_750_0.wclq,250,750,1106,1106,1508,1384,0.251356,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_250_750_2.wclq,250,750,1165,1165,1547,1373,0.178541,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_250_750_4.wclq,250,750,1068,1068,1458,1324,0.2397,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_250_750_5.wclq,250,750,1076,1076,1481,1346,0.250929,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_250_750_7.wclq,250,750,1174,1174,1528,1373,0.169506,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_250_750_8.wclq,250,750,1143,1143,1478,1369,0.197725,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_300_500_0.wclq,300,500,2244,2244,2686,2480,0.105169,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_300_500_1.wclq,300,500,2164,2164,2365,2269,0.048521,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_300_500_4.wclq,300,500,2272,2272,2582,2451,0.078785,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_300_500_5.wclq,300,500,2232,2232,2565,2419,0.083781,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_300_500_6.wclq,300,500,2212,2212,2601,2439,0.102622,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_300_500_7.wclq,300,500,2245,2245,2555,2370,0.055679,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_300_500_8.wclq,300,500,2351,2351,2662,2480,0.05487,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_300_750_3.wclq,300,750,1570,1570,1979,1780,0.133758,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_300_750_6.wclq,300,750,1589,1589,2106,1889,0.188798,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_500_500_1.wclq,500,500,5001,5001,5498,5200,0.039792,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_500_500_2.wclq,500,500,5188,5188,5619,5339,0.029106,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_500_500_5.wclq,500,500,5094,5094,5438,5251,0.030821,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_500_500_7.wclq,500,500,5069,5069,5404,5217,0.029197,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_500_500_8.wclq,500,500,5092,5092,5447,5275,0.035939,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_500_500_9.wclq,500,500,5164,5164,5585,5396,0.044926,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_50_1000_1.wclq,50,1000,25,25,41,41,0.64,OK,-1,-1,-1,-1,-1,1
deep-T1,2,T1_50_1000_2.wclq,50,1000,21,21,41,41,0.952381,OK,-1,-1,-1,-1,-1,1
