dataset,family,baseline_solver,instance,repeats,formats,has_lb_summary,V,E,first_lb_min,first_lb_mean,first_lb_median,best_lb_min,best_lb_mean,best_lb_median,best_lb_max,best_ub_min,best_ub_mean,best_ub_median,final_gap_mean,historical_value_min,historical_value_mean,historical_value_median
T1,fast,dualcc2v3,T1_150_750_8.wclq,5,simple,0,,,,,,,,,,,,,,539.0,539,539
T1,fast,dualcc2v3,T1_150_750_9.wclq,4,simple,0,,,,,,,,,,,,,,568.0,568,568
T1,fast,dualcc2v3,T1_200_1000_0.wclq,5,simple,0,,,,,,,,,,,,,,728.0,728,728
T1,fast,dualcc2v3,T1_200_1000_1.wclq,5,simple,0,,,,,,,,,,,,,,729.0,729,729
T1,fast,dualcc2v3,T1_200_1000_2.wclq,5,simple,0,,,,,,,,,,,,,,734.0,734,734
T1,fast,dualcc2v3,T1_200_1000_3.wclq,5,simple,0,,,,,,,,,,,,,,725.0,725,725
T1,fast,dualcc2v3,T1_200_1000_4.wclq,4,simple,0,,,,,,,,,,,,,,731.0,731,731
T1,fast,dualcc2v3,T1_200_1000_5.wclq,5,simple,0,,,,,,,,,,,,,,684.0,684,684
T1,fast,dualcc2v3,T1_200_1000_6.wclq,5,simple,0,,,,,,,,,,,,,,716.0,716,716
T1,fast,dualcc2v3,T1_200_1000_7.wclq,5,simple,0,,,,,,,,,,,,,,714.0,714,714
T1,fast,dualcc2v3,T1_200_1000_8.wclq,5,simple,0,,,,,,,,,,,,,,730.0,730,730
T1,fast,dualcc2v3,T1_200_1000_9.wclq,5,simple,0,,,,,,,,,,,,,,744.0,744,744
T1,fast,dualcc2v3,T1_200_2000_0.wclq,5,simple,0,,,,,,,,,,,,,,424.0,424,424
T1,fast,dualcc2v3,T1_200_2000_1.wclq,5,simple,0,,,,,,,,,,,,,,424.0,424,424
T1,fast,dualcc2v3,T1_200_2000_2.wclq,5,simple,0,,,,,,,,,,,,,,408.0,408,408
T1,fast,dualcc2v3,T1_200_2000_3.wclq,5,simple,0,,,,,,,,,,,,,,417.0,417,417
T1,fast,dualcc2v3,T1_200_2000_4.wclq,5,simple,0,,,,,,,,,,,,,,412.0,412,412
T1,fast,dualcc2v3,T1_200_2000_5.wclq,5,simple,0,,,,,,,,,,,,,,388.0,388,388
T1,fast,dualcc2v3,T1_200_2000_6.wclq,5,simple,0,,,,,,,,,,,,,,405.0,405,405
T1,fast,dualcc2v3,T1_200_2000_7.wclq,5,simple,0,,,,,,,,,,,,,,408.0,408,408
T1,fast,dualcc2v3,T1_200_2000_8.wclq,5,simple,0,,,,,,,,,,,,,,416.0,416,416
T1,fast,dualcc2v3,T1_200_2000_9.wclq,5,simple,0,,,,,,,,,,,,,,425.0,425,425
T1,fast,dualcc2v3,T1_200_250_0.wclq,5,simple,0,,,,,,,,,,,,,,2008.0,2009.2,2008
T1,fast,dualcc2v3,T1_200_250_1.wclq,5,simple,0,,,,,,,,,,,,,,1905.0,1905,1905
T1,fast,dualcc2v3,T1_200_250_2.wclq,5,simple,0,,,,,,,,,,,,,,1898.0,1898,1898
T1,fast,dualcc2v3,T1_200_250_3.wclq,5,simple,0,,,,,,,,,,,,,,1873.0,1873,1873
T1,fast,dualcc2v3,T1_200_250_4.wclq,5,simple,0,,,,,,,,,,,,,,1894.0,1894,1894
T1,fast,dualcc2v3,T1_200_250_5.wclq,5,simple,0,,,,,,,,,,,,,,1886.0,1886,1886
T1,fast,dualcc2v3,T1_200_250_6.wclq,5,simple,0,,,,,,,,,,,,,,1856.0,1856,1856
T1,fast,dualcc2v3,T1_200_250_7.wclq,5,simple,0,,,,,,,,,,,,,,1937.0,1937,1937
T1,fast,dualcc2v3,T1_200_250_8.wclq,5,simple,0,,,,,,,,,,,,,,1859.0,1859,1859
T1,fast,dualcc2v3,T1_200_250_9.wclq,5,simple,0,,,,,,,,,,,,,,1981.0,1981,1981
T1,fast,dualcc2v3,T1_200_3000_0.wclq,5,simple,0,,,,,,,,,,,,,,296.0,296,296
T1,fast,dualcc2v3,T1_200_3000_1.wclq,5,simple,0,,,,,,,,,,,,,,300.0,300,300
T1,fast,dualcc2v3,T1_200_3000_2.wclq,5,simple,0,,,,,,,,,,,,,,292.0,292,292
T1,fast,dualcc2v3,T1_200_3000_3.wclq,5,simple,0,,,,,,,,,,,,,,295.0,295,295
T1,fast,dualcc2v3,T1_200_3000_4.wclq,5,simple,0,,,,,,,,,,,,,,300.0,300,300
T1,fast,dualcc2v3,T1_200_3000_5.wclq,5,simple,0,,,,,,,,,,,,,,274.0,274,274
T1,fast,dualcc2v3,T1_200_3000_6.wclq,5,simple,0,,,,,,,,,,,,,,282.0,282,282
T1,fast,dualcc2v3,T1_200_3000_7.wclq,5,simple,0,,,,,,,,,,,,,,290.0,290,290
T1,fast,dualcc2v3,T1_200_3000_8.wclq,5,simple,0,,,,,,,,,,,,,,288.0,288,288
T1,fast,dualcc2v3,T1_200_3000_9.wclq,4,simple,0,,,,,,,,,,,,,,311.0,311,311
T1,fast,dualcc2v3,T1_200_500_0.wclq,5,simple,0,,,,,,,,,,,,,,1296.0,1296,1296
T1,fast,dualcc2v3,T1_200_500_1.wclq,5,simple,0,,,,,,,,,,,,,,1215.0,1215,1215
T1,fast,dualcc2v3,T1_200_500_2.wclq,5,simple,0,,,,,,,,,,,,,,1280.0,1280,1280
T1,fast,dualcc2v3,T1_200_500_3.wclq,5,simple,0,,,,,,,,,,,,,,1223.0,1223,1223
T1,fast,dualcc2v3,T1_200_500_4.wclq,5,simple,0,,,,,,,,,,,,,,1228.0,1228,1228
T1,fast,dualcc2v3,T1_200_500_5.wclq,5,simple,0,,,,,,,,,,,,,,1196.0,1196,1196
T1,fast,dualcc2v3,T1_200_500_6.wclq,5,simple,0,,,,,,,,,,,,,,1157.0,1157,1157
T1,fast,dualcc2v3,T1_200_500_7.wclq,5,simple,0,,,,,,,,,,,,,,1214.0,1214,1214
T1,fast,dualcc2v3,T1_200_500_8.wclq,5,simple,0,,,,,,,,,,,,,,1230.0,1230,1230
T1,fast,dualcc2v3,T1_200_500_9.wclq,5,simple,0,,,,,,,,,,,,,,1289.0,1289,1289
T1,fast,dualcc2v3,T1_200_750_0.wclq,5,simple,0,,,,,,,,,,,,,,982.0,982,982
T1,fast,dualcc2v3,T1_200_750_1.wclq,5,simple,0,,,,,,,,,,,,,,887.0,887,887
T1,fast,dualcc2v3,T1_200_750_2.wclq,5,simple,0,,,,,,,,,,,,,,963.0,963,963
T1,fast,dualcc2v3,T1_200_750_3.wclq,5,simple,0,,,,,,,,,,,,,,904.0,904,904
T1,fast,dualcc2v3,T1_200_750_4.wclq,4,simple,0,,,,,,,,,,,,,,897.0,897,897
T1,fast,dualcc2v3,T1_200_750_5.wclq,5,simple,0,,,,,,,,,,,,,,864.0,864,864
T1,fast,dualcc2v3,T1_200_750_6.wclq,5,simple,0,,,,,,,,,,,,,,853.0,853,853
T1,fast,dualcc2v3,T1_200_750_7.wclq,5,simple,0,,,,,,,,,,,,,,902.0,902,902
T1,fast,dualcc2v3,T1_200_750_8.wclq,5,simple,0,,,,,,,,,,,,,,939.0,939,939
T1,fast,dualcc2v3,T1_200_750_9.wclq,5,simple,0,,,,,,,,,,,,,,921.0,921,921
T1,fast,dualcc2v3,T1_250_1000_0.wclq,5,simple,0,,,,,,,,,,,,,,1109.0,1109,1109
T1,fast,dualcc2v3,T1_250_1000_1.wclq,5,simple,0,,,,,,,,,,,,,,1035.0,1035,1035
T1,fast,dualcc2v3,T1_250_1000_2.wclq,5,simple,0,,,,,,,,,,,,,,1125.0,1125,1125
T1,fast,dualcc2v3,T1_250_1000_3.wclq,5,simple,0,,,,,,,,,,,,,,1090.0,1090,1090
T1,fast,dualcc2v3,T1_250_1000_4.wclq,5,simple,0,,,,,,,,,,,,,,1066.0,1066,1066
T1,fast,dualcc2v3,T1_250_1000_5.wclq,5,simple,0,,,,,,,,,,,,,,1091.0,1091,1091
T1,fast,dualcc2v3,T1_250_1000_6.wclq,5,simple,0,,,,,,,,,,,,,,1057.0,1057,1057
T1,fast,dualcc2v3,T1_250_1000_7.wclq,5,simple,0,,,,,,,,,,,,,,1079.0,1079,1079
T1,fast,dualcc2v3,T1_250_1000_8.wclq,5,simple,0,,,,,,,,,,,,,,1101.0,1101,1101
T1,fast,dualcc2v3,T1_250_1000_9.wclq,5,simple,0,,,,,,,,,,,,,,1146.0,1147.6,1148
T1,fast,dualcc2v3,T1_250_2000_0.wclq,5,simple,0,,,,,,,,,,,,,,634.0,634,634
T1,fast,dualcc2v3,T1_250_2000_1.wclq,5,simple,0,,,,,,,,,,,,,,598.0,598,598
T1,fast,dualcc2v3,T1_250_2000_2.wclq,5,simple,0,,,,,,,,,,,,,,638.0,638,638
T1,fast,dualcc2v3,T1_250_2000_3.wclq,5,simple,0,,,,,,,,,,,,,,643.0,643,643
T1,fast,dualcc2v3,T1_250_2000_4.wclq,5,simple,0,,,,,,,,,,,,,,639.0,639,639
T1,fast,dualcc2v3,T1_250_2000_5.wclq,5,simple,0,,,,,,,,,,,,,,585.0,585,585
T1,fast,dualcc2v3,T1_250_2000_6.wclq,5,simple,0,,,,,,,,,,,,,,602.0,602,602
T1,fast,dualcc2v3,T1_250_2000_7.wclq,5,simple,0,,,,,,,,,,,,,,602.0,602,602
T1,fast,dualcc2v3,T1_250_2000_8.wclq,5,simple,0,,,,,,,,,,,,,,617.0,617,617
T1,fast,dualcc2v3,T1_250_2000_9.wclq,5,simple,0,,,,,,,,,,,,,,658.0,658,658
T1,fast,dualcc2v3,T1_250_250_0.wclq,5,simple,0,,,,,,,,,,,,,,2656.0,2656,2656
T1,fast,dualcc2v3,T1_250_250_1.wclq,5,simple,0,,,,,,,,,,,,,,2597.0,2597,2597
T1,fast,dualcc2v3,T1_250_250_2.wclq,5,simple,0,,,,,,,,,,,,,,2617.0,2617,2617
T1,fast,dualcc2v3,T1_250_250_3.wclq,5,simple,0,,,,,,,,,,,,,,2658.0,2658,2658
T1,fast,dualcc2v3,T1_250_250_4.wclq,5,simple,0,,,,,,,,,,,,,,2711.0,2711,2711
T1,fast,dualcc2v3,T1_250_250_5.wclq,5,simple,0,,,,,,,,,,,,,,2584.0,2584,2584
T1,fast,dualcc2v3,T1_250_250_6.wclq,5,simple,0,,,,,,,,,,,,,,2575.0,2575,2575
T1,fast,dualcc2v3,T1_250_250_7.wclq,5,simple,0,,,,,,,,,,,,,,2605.0,2605,2605
T1,fast,dualcc2v3,T1_250_250_8.wclq,5,simple,0,,,,,,,,,,,,,,2581.0,2581,2581
T1,fast,dualcc2v3,T1_250_250_9.wclq,5,simple,0,,,,,,,,,,,,,,2746.0,2746,2746
T1,fast,dualcc2v3,T1_250_3000_0.wclq,5,simple,0,,,,,,,,,,,,,,428.0,428,428
T1,fast,dualcc2v3,T1_250_3000_1.wclq,5,simple,0,,,,,,,,,,,,,,425.0,425,425
T1,fast,dualcc2v3,T1_250_3000_2.wclq,5,simple,0,,,,,,,,,,,,,,451.0,451,451
T1,fast,dualcc2v3,T1_250_3000_3.wclq,4,simple,0,,,,,,,,,,,,,,464.0,464,464
T1,fast,dualcc2v3,T1_250_3000_4.wclq,5,simple,0,,,,,,,,,,,,,,465.0,465,465
T1,fast,dualcc2v3,T1_250_3000_5.wclq,5,simple,0,,,,,,,,,,,,,,432.0,432,432
T1,fast,dualcc2v3,T1_250_3000_6.wclq,5,simple,0,,,,,,,,,,,,,,456.0,456,456
T1,fast,dualcc2v3,T1_250_3000_7.wclq,5,simple,0,,,,,,,,,,,,,,435.0,435,435
T1,fast,dualcc2v3,T1_250_3000_8.wclq,5,simple,0,,,,,,,,,,,,,,450.0,450,450
T1,fast,dualcc2v3,T1_250_3000_9.wclq,5,simple,0,,,,,,,,,,,,,,473.0,473,473
T1,fast,dualcc2v3,T1_250_5000_0.wclq,5,simple,0,,,,,,,,,,,,,,290.0,290,290
T1,fast,dualcc2v3,T1_250_5000_1.wclq,4,simple,0,,,,,,,,,,,,,,291.0,291,291
T1,fast,dualcc2v3,T1_250_5000_2.wclq,5,simple,0,,,,,,,,,,,,,,287.0,287,287
T1,fast,dualcc2v3,T1_250_5000_3.wclq,5,simple,0,,,,,,,,,,,,,,298.0,298,298
T1,fast,dualcc2v3,T1_250_5000_4.wclq,5,simple,0,,,,,,,,,,,,,,287.0,287,287
T1,fast,dualcc2v3,T1_250_5000_5.wclq,5,simple,0,,,,,,,,,,,,,,281.0,281,281
T1,fast,dualcc2v3,T1_250_5000_6.wclq,5,simple,0,,,,,,,,,,,,,,293.0,293,293
T1,fast,dualcc2v3,T1_250_5000_7.wclq,5,simple,0,,,,,,,,,,,,,,288.0,288,288
T1,fast,dualcc2v3,T1_250_5000_8.wclq,5,simple,0,,,,,,,,,,,,,,289.0,289,289
T1,fast,dualcc2v3,T1_250_5000_9.wclq,5,simple,0,,,,,,,,,,,,,,291.0,291,291
T1,fast,dualcc2v3,T1_250_500_0.wclq,5,simple,0,,,,,,,,,,,,,,1827.0,1827,1827
T1,fast,dualcc2v3,T1_250_500_1.wclq,5,simple,0,,,,,,,,,,,,,,1778.0,1778,1778
T1,fast,dualcc2v3,T1_250_500_2.wclq,5,simple,0,,,,,,,,,,,,,,1808.0,1808,1808
T1,fast,dualcc2v3,T1_250_500_3.wclq,5,simple,0,,,,,,,,,,,,,,1789.0,1789,1789
T1,fast,dualcc2v3,T1_250_500_4.wclq,5,simple,0,,,,,,,,,,,,,,1930.0,1930,1930
T1,fast,dualcc2v3,T1_250_500_5.wclq,5,simple,0,,,,,,,,,,,,,,1703.0,1703,1703
T1,fast,dualcc2v3,T1_250_500_6.wclq,5,simple,0,,,,,,,,,,,,,,1731.0,1731,1731
T1,fast,dualcc2v3,T1_250_500_7.wclq,5,simple,0,,,,,,,,,,,,,,1817.0,1817,1817
T1,fast,dualcc2v3,T1_250_500_8.wclq,5,simple,0,,,,,,,,,,,,,,1818.0,1818,1818
T1,fast,dualcc2v3,T1_250_500_9.wclq,5,simple,0,,,,,,,,,,,,,,1858.0,1858,1858
T1,fast,dualcc2v3,T1_250_750_0.wclq,5,simple,0,,,,,,,,,,,,,,1384.0,1384.8,1384
T1,fast,dualcc2v3,T1_250_750_1.wclq,5,simple,0,,,,,,,,,,,,,,1331.0,1331,1331
T1,fast,dualcc2v3,T1_250_750_2.wclq,5,simple,0,,,,,,,,,,,,,,1373.0,1373,1373
T1,fast,dualcc2v3,T1_250_750_3.wclq,5,simple,0,,,,,,,,,,,,,,1405.0,1405,1405
T1,fast,dualcc2v3,T1_250_750_4.wclq,5,simple,0,,,,,,,,,,,,,,1324.0,1324,1324
T1,fast,dualcc2v3,T1_250_750_5.wclq,5,simple,0,,,,,,,,,,,,,,1346.0,1346,1346
T1,fast,dualcc2v3,T1_250_750_6.wclq,5,simple,0,,,,,,,,,,,,,,1297.0,1297,1297
T1,fast,dualcc2v3,T1_250_750_7.wclq,5,simple,0,,,,,,,,,,,,,,1373.0,1373,1373
T1,fast,dualcc2v3,T1_250_750_8.wclq,5,simple,0,,,,,,,,,,,,,,1369.0,1369,1369
T1,fast,dualcc2v3,T1_250_750_9.wclq,5,simple,0,,,,,,,,,,,,,,1417.0,1417,1417
T1,fast,dualcc2v3,T1_300_1000_0.wclq,5,simple,0,,,,,,,,,,,,,,1482.0,1482,1482
T1,fast,dualcc2v3,T1_300_1000_1.wclq,5,simple,0,,,,,,,,,,,,,,1462.0,1462,1462
T1,fast,dualcc2v3,T1_300_1000_2.wclq,5,simple,0,,,,,,,,,,,,,,1504.0,1504,1504
T1,fast,dualcc2v3,T1_300_1000_3.wclq,5,simple,0,,,,,,,,,,,,,,1516.0,1516,1516
T1,fast,dualcc2v3,T1_300_1000_4.wclq,5,simple,0,,,,,,,,,,,,,,1490.0,1490,1490
T1,fast,dualcc2v3,T1_300_1000_5.wclq,5,simple,0,,,,,,,,,,,,,,1446.0,1446,1446
T1,fast,dualcc2v3,T1_300_1000_6.wclq,5,simple,0,,,,,,,,,,,,,,1502.0,1502,1502
T1,fast,dualcc2v3,T1_300_1000_7.wclq,5,simple,0,,,,,,,,,,,,,,1515.0,1515,1515
T1,fast,dualcc2v3,T1_300_1000_8.wclq,5,simple,0,,,,,,,,,,,,,,1491.0,1491.2,1491
T1,fast,dualcc2v3,T1_300_1000_9.wclq,5,simple,0,,,,,,,,,,,,,,1531.0,1531,1531
T1,fast,dualcc2v3,T1_300_2000_0.wclq,5,simple,0,,,,,,,,,,,,,,838.0,838,838
T1,fast,dualcc2v3,T1_300_2000_1.wclq,5,simple,0,,,,,,,,,,,,,,838.0,838,838
T1,fast,dualcc2v3,T1_300_2000_2.wclq,5,simple,0,,,,,,,,,,,,,,900.0,900,900
T1,fast,dualcc2v3,T1_300_2000_3.wclq,5,simple,0,,,,,,,,,,,,,,851.0,851,851
T1,fast,dualcc2v3,T1_300_2000_4.wclq,5,simple,0,,,,,,,,,,,,,,888.0,888,888
T1,fast,dualcc2v3,T1_300_2000_5.wclq,5,simple,0,,,,,,,,,,,,,,864.0,864,864
T1,fast,dualcc2v3,T1_300_2000_6.wclq,5,simple,0,,,,,,,,,,,,,,853.0,853,853
T1,fast,dualcc2v3,T1_300_2000_7.wclq,5,simple,0,,,,,,,,,,,,,,852.0,852,852
T1,fast,dualcc2v3,T1_300_2000_8.wclq,5,simple,0,,,,,,,,,,,,,,850.0,850,850
T1,fast,dualcc2v3,T1_300_2000_9.wclq,5,simple,0,,,,,,,,,,,,,,890.0,890,890
T1,fast,dualcc2v3,T1_300_3000_0.wclq,5,simple,0,,,,,,,,,,,,,,606.0,606,606
T1,fast,dualcc2v3,T1_300_3000_1.wclq,5,simple,0,,,,,,,,,,,,,,609.0,609,609
T1,fast,dualcc2v3,T1_300_3000_2.wclq,5,simple,0,,,,,,,,,,,,,,642.0,642,642
T1,fast,dualcc2v3,T1_300_3000_3.wclq,5,simple,0,,,,,,,,,,,,,,628.0,628,628
T1,fast,dualcc2v3,T1_300_3000_4.wclq,5,simple,0,,,,,,,,,,,,,,622.0,622,622
T1,fast,dualcc2v3,T1_300_3000_5.wclq,5,simple,0,,,,,,,,,,,,,,628.0,628,628
T1,fast,dualcc2v3,T1_300_3000_6.wclq,5,simple,0,,,,,,,,,,,,,,625.0,625,625
T1,fast,dualcc2v3,T1_300_3000_7.wclq,5,simple,0,,,,,,,,,,,,,,606.0,606,606
T1,fast,dualcc2v3,T1_300_3000_8.wclq,5,simple,0,,,,,,,,,,,,,,612.0,612,612
T1,fast,dualcc2v3,T1_300_3000_9.wclq,5,simple,0,,,,,,,,,,,,,,661.0,661,661
T1,fast,dualcc2v3,T1_300_300_0.wclq,5,simple,0,,,,,,,,,,,,,,3228.0,3228,3228
T1,fast,dualcc2v3,T1_300_300_1.wclq,5,simple,0,,,,,,,,,,,,,,3090.0,3090,3090
T1,fast,dualcc2v3,T1_300_300_2.wclq,5,simple,0,,,,,,,,,,,,,,3193.0,3193,3193
T1,fast,dualcc2v3,T1_300_300_3.wclq,5,simple,0,,,,,,,,,,,,,,3172.0,3172,3172
T1,fast,dualcc2v3,T1_300_300_4.wclq,5,simple,0,,,,,,,,,,,,,,3235.0,3235,3235
T1,fast,dualcc2v3,T1_300_300_5.wclq,5,simple,0,,,,,,,,,,,,,,3119.0,3119.4,3119
T1,fast,dualcc2v3,T1_300_300_6.wclq,5,simple,0,,,,,,,,,,,,,,3145.0,3145,3145
T1,fast,dualcc2v3,T1_300_300_7.wclq,5,simple,0,,,,,,,,,,,,,,3099.0,3099,3099
T1,fast,dualcc2v3,T1_300_300_8.wclq,5,simple,0,,,,,,,,,,,,,,3167.0,3167,3167
T1,fast,dualcc2v3,T1_300_300_9.wclq,5,simple,0,,,,,,,,,,,,,,3307.0,3307.4,3307
T1,fast,dualcc2v3,T1_300_5000_0.wclq,5,simple,0,,,,,,,,,,,,,,404.0,404,404
T1,fast,dualcc2v3,T1_300_5000_1.wclq,5,simple,0,,,,,,,,,,,,,,387.0,387,387
T1,fast,dualcc2v3,T1_300_5000_2.wclq,5,simple,0,,,,,,,,,,,,,,416.0,416,416
T1,fast,dualcc2v3,T1_300_5000_3.wclq,5,simple,0,,,,,,,,,,,,,,418.0,418,418
T1,fast,dualcc2v3,T1_300_5000_4.wclq,5,simple,0,,,,,,,,,,,,,,411.0,411,411
T1,fast,dualcc2v3,T1_300_5000_5.wclq,5,simple,0,,,,,,,,,,,,,,406.0,406,406
T1,fast,dualcc2v3,T1_300_5000_6.wclq,5,simple,0,,,,,,,,,,,,,,393.0,393,393
T1,fast,dualcc2v3,T1_300_5000_7.wclq,5,simple,0,,,,,,,,,,,,,,397.0,397,397
T1,fast,dualcc2v3,T1_300_5000_8.wclq,5,simple,0,,,,,,,,,,,,,,413.0,413,413
T1,fast,dualcc2v3,T1_300_5000_9.wclq,5,simple,0,,,,,,,,,,,,,,416.0,416,416
T1,fast,dualcc2v3,T1_300_500_0.wclq,5,simple,0,,,,,,,,,,,,,,2480.0,2480,2480
T1,fast,dualcc2v3,T1_300_500_1.wclq,5,simple,0,,,,,,,,,,,,,,2269.0,2269,2269
T1,fast,dualcc2v3,T1_300_500_2.wclq,5,simple,0,,,,,,,,,,,,,,2490.0,2490,2490
T1,fast,dualcc2v3,T1_300_500_3.wclq,5,simple,0,,,,,,,,,,,,,,2452.0,2452.4,2452
T1,fast,dualcc2v3,T1_300_500_4.wclq,5,simple,0,,,,,,,,,,,,,,2451.0,2452.4,2452
T1,fast,dualcc2v3,T1_300_500_5.wclq,5,simple,0,,,,,,,,,,,,,,2419.0,2419.8,2419
T1,fast,dualcc2v3,T1_300_500_6.wclq,5,simple,0,,,,,,,,,,,,,,2439.0,2439,2439
T1,fast,dualcc2v3,T1_300_500_7.wclq,5,simple,0,,,,,,,,,,,,,,2370.0,2370,2370
T1,fast,dualcc2v3,T1_300_500_8.wclq,5,simple,0,,,,,,,,,,,,,,2480.0,2480,2480
T1,fast,dualcc2v3,T1_300_500_9.wclq,5,simple,0,,,,,,,,,,,,,,2510.0,2510,2510
T1,fast,dualcc2v3,T1_300_750_0.wclq,5,simple,0,,,,,,,,,,,,,,1901.0,1901,1901
T1,fast,dualcc2v3,T1_300_750_1.wclq,5,simple,0,,,,,,,,,,,,,,1757.0,1757,1757
T1,fast,dualcc2v3,T1_300_750_2.wclq,5,simple,0,,,,,,,,,,,,,,1892.0,1892,1892
T1,fast,dualcc2v3,T1_300_750_3.wclq,5,simple,0,,,,,,,,,,,,,,1780.0,1780,1780
T1,fast,dualcc2v3,T1_300_750_4.wclq,5,simple,0,,,,,,,,,,,,,,1899.0,1899,1899
T1,fast,dualcc2v3,T1_300_750_5.wclq,5,simple,0,,,,,,,,,,,,,,1828.0,1828,1828
T1,fast,dualcc2v3,T1_300_750_6.wclq,5,simple,0,,,,,,,,,,,,,,1889.0,1889,1889
T1,fast,dualcc2v3,T1_300_750_7.wclq,5,simple,0,,,,,,,,,,,,,,1845.0,1845,1845
T1,fast,dualcc2v3,T1_300_750_8.wclq,5,simple,0,,,,,,,,,,,,,,1859.0,1859,1859
T1,fast,dualcc2v3,T1_300_750_9.wclq,5,simple,0,,,,,,,,,,,,,,1888.0,1888,1888
T1,fast,dualcc2v3,T1_500_10000_0.wclq,5,simple,0,,,,,,,,,,,,,,593.0,593,593
T1,fast,dualcc2v3,T1_500_10000_1.wclq,5,simple,0,,,,,,,,,,,,,,582.0,582,582
T1,fast,dualcc2v3,T1_500_10000_2.wclq,5,simple,0,,,,,,,,,,,,,,591.0,591,591
T1,fast,dualcc2v3,T1_500_10000_3.wclq,5,simple,0,,,,,,,,,,,,,,596.0,598.4,599
T1,fast,dualcc2v3,T1_500_10000_4.wclq,5,simple,0,,,,,,,,,,,,,,587.0,587,587
T1,fast,dualcc2v3,T1_500_10000_5.wclq,5,simple,0,,,,,,,,,,,,,,584.0,584,584
T1,fast,dualcc2v3,T1_500_10000_6.wclq,5,simple,0,,,,,,,,,,,,,,584.0,584,584
T1,fast,dualcc2v3,T1_500_10000_7.wclq,5,simple,0,,,,,,,,,,,,,,563.0,563,563
T1,fast,dualcc2v3,T1_500_10000_8.wclq,5,simple,0,,,,,,,,,,,,,,597.0,597,597
T1,fast,dualcc2v3,T1_500_10000_9.wclq,5,simple,0,,,,,,,,,,,,,,586.0,586,586
T1,fast,dualcc2v3,T1_500_1000_0.wclq,5,simple,0,,,,,,,,,,,,,,3654.0,3654,3654
T1,fast,dualcc2v3,T1_500_1000_1.wclq,5,simple,0,,,,,,,,,,,,,,3558.0,3558.4,3558
T1,fast,dualcc2v3,T1_500_1000_2.wclq,5,simple,0,,,,,,,,,,,,,,3750.0,3753.6,3752
T1,fast,dualcc2v3,T1_500_1000_3.wclq,5,simple,0,,,,,,,,,,,,,,3572.0,3572,3572
T1,fast,dualcc2v3,T1_500_1000_4.wclq,5,simple,0,,,,,,,,,,,,,,3634.0,3635.4,3635
T1,fast,dualcc2v3,T1_500_1000_5.wclq,5,simple,0,,,,,,,,,,,,,,3565.0,3565,3565
T1,fast,dualcc2v3,T1_500_1000_6.wclq,5,simple,0,,,,,,,,,,,,,,3639.0,3639,3639
T1,fast,dualcc2v3,T1_500_1000_7.wclq,5,simple,0,,,,,,,,,,,,,,3428.0,3428,3428
T1,fast,dualcc2v3,T1_500_1000_8.wclq,5,simple,0,,,,,,,,,,,,,,3602.0,3606.2,3607
T1,fast,dualcc2v3,T1_500_1000_9.wclq,5,simple,0,,,,,,,,,,,,,,3661.0,3661,3661
T1,fast,dualcc2v3,T1_500_2000_0.wclq,5,simple,0,,,,,,,,,,,,,,2221.0,2221,2221
T1,fast,dualcc2v3,T1_500_2000_1.wclq,5,simple,0,,,,,,,,,,,,,,2149.0,2156.8,2159
T1,fast,dualcc2v3,T1_500_2000_2.wclq,5,simple,0,,,,,,,,,,,,,,2219.0,2219,2219
T1,fast,dualcc2v3,T1_500_2000_3.wclq,5,simple,0,,,,,,,,,,,,,,2210.0,2210,2210
T1,fast,dualcc2v3,T1_500_2000_4.wclq,5,simple,0,,,,,,,,,,,,,,2170.0,2172.2,2170
T1,fast,dualcc2v3,T1_500_2000_5.wclq,5,simple,0,,,,,,,,,,,,,,2194.0,2196.6,2196
T1,fast,dualcc2v3,T1_500_2000_6.wclq,5,simple,0,,,,,,,,,,,,,,2237.0,2240.6,2237
T1,fast,dualcc2v3,T1_500_2000_7.wclq,5,simple,0,,,,,,,,,,,,,,2047.0,2051.2,2051
T1,fast,dualcc2v3,T1_500_2000_8.wclq,5,simple,0,,,,,,,,,,,,,,2128.0,2128,2128
T1,fast,dualcc2v3,T1_500_2000_9.wclq,5,simple,0,,,,,,,,,,,,,,2179.0,2179.4,2179
T1,fast,dualcc2v3,T1_500_5000_0.wclq,5,simple,0,,,,,,,,,,,,,,1066.0,1066,1066
T1,fast,dualcc2v3,T1_500_5000_1.wclq,5,simple,0,,,,,,,,,,,,,,1041.0,1044,1045
T1,fast,dualcc2v3,T1_500_5000_2.wclq,5,simple,0,,,,,,,,,,,,,,1016.0,1016,1016
T1,fast,dualcc2v3,T1_500_5000_3.wclq,5,simple,0,,,,,,,,,,,,,,1049.0,1049,1049
T1,fast,dualcc2v3,T1_500_5000_4.wclq,5,simple,0,,,,,,,,,,,,,,1055.0,1055,1055
T1,fast,dualcc2v3,T1_500_5000_5.wclq,5,simple,0,,,,,,,,,,,,,,1019.0,1019,1019
T1,fast,dualcc2v3,T1_500_5000_6.wclq,5,simple,0,,,,,,,,,,,,,,1074.0,1074.8,1074
T1,fast,dualcc2v3,T1_500_5000_7.wclq,5,simple,0,,,,,,,,,,,,,,992.0,992,992
T1,fast,dualcc2v3,T1_500_5000_8.wclq,5,simple,0,,,,,,,,,,,,,,1041.0,1041.8,1041
